"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 13, 2020","58.16","58.83","59.18","58.08","10.27M","-0.62%"
"Jul 12, 2020","58.52","58.52","58.52","58.52","-","0.00%"
"Jul 11, 2020","58.52","58.52","58.52","58.52","-","0.00%"
"Jul 10, 2020","58.52","58.22","58.55","58.00","6.64M","1.04%"
"Jul 09, 2020","57.92","58.49","58.53","57.56","6.33M","-1.24%"
"Jul 08, 2020","58.65","58.14","58.65","58.04","7.49M","0.83%"
"Jul 07, 2020","58.17","58.44","58.71","58.13","5.04M","-1.44%"
"Jul 06, 2020","59.02","58.92","59.06","58.69","9.67M","1.64%"
"Jul 05, 2020","58.07","58.07","58.07","58.07","-","0.00%"
"Jul 04, 2020","58.07","58.07","58.07","58.07","-","0.00%"
"Jul 02, 2020","58.07","58.21","58.49","57.96","7.50M","1.11%"
"Jul 01, 2020","57.43","57.12","57.62","57.11","11.38M","0.47%"
"Jun 30, 2020","57.16","56.89","57.43","56.82","19.50M","-0.37%"
"Jun 29, 2020","57.37","57.13","57.42","56.83","11.49M","0.91%"
"Jun 26, 2020","56.85","57.55","57.60","56.79","13.03M","-1.51%"
"Jun 25, 2020","57.72","56.91","57.76","56.69","10.87M","1.35%"
"Jun 24, 2020","56.95","57.73","57.83","56.76","10.73M","-2.50%"
"Jun 23, 2020","58.41","58.72","58.87","58.34","7.13M","0.50%"
"Jun 22, 2020","58.12","57.81","58.17","57.56","6.55M","1.31%"
"Jun 19, 2020","57.37","58.22","58.36","57.32","9.52M","-0.50%"
"Jun 18, 2020","57.66","57.59","57.89","57.46","7.51M","-0.53%"
"Jun 17, 2020","57.97","58.21","58.31","57.83","8.30M","0.35%"
"Jun 16, 2020","57.77","58.17","58.31","57.13","12.17M","1.26%"
"Jun 15, 2020","57.05","55.73","57.17","55.57","11.34M","-0.80%"
"Jun 12, 2020","57.51","57.99","58.14","56.67","12.25M","1.88%"
"Jun 11, 2020","56.45","58.13","58.30","56.38","39.55M","-5.48%"
"Jun 10, 2020","59.72","60.12","60.26","59.51","11.35M","-0.30%"
"Jun 09, 2020","59.90","59.64","60.09","59.54","8.80M","-1.40%"
"Jun 08, 2020","60.75","60.30","60.75","59.93","25.41M","1.32%"
"Jun 07, 2020","59.96","59.96","59.96","59.96","-","0.00%"
"Jun 05, 2020","59.96","60.14","60.45","59.87","24.43M","1.71%"
"Jun 04, 2020","58.95","58.83","59.32","58.81","37.68M","-0.47%"
"Jun 03, 2020","59.23","58.60","59.35","58.55","12.12M","2.28%"
"Jun 02, 2020","57.91","57.70","57.95","57.59","10.83M","1.01%"
"Jun 01, 2020","57.33","56.54","57.33","56.45","9.77M","2.32%"
"May 29, 2020","56.03","56.11","56.16","55.45","20.45M","-0.34%"
"May 28, 2020","56.22","56.38","56.81","56.20","15.36M","0.93%"
"May 27, 2020","55.70","55.75","55.75","55.13","12.11M","1.20%"
"May 26, 2020","55.04","55.15","55.35","55.03","10.85M","2.82%"
"May 22, 2020","53.53","53.38","53.53","53.14","8.77M","-0.19%"
"May 21, 2020","53.63","54.04","54.18","53.45","10.21M","-1.07%"
"May 20, 2020","54.21","54.14","54.47","54.02","13.30M","2.01%"
"May 19, 2020","53.14","53.46","53.69","53.12","13.89M","-1.25%"
"May 18, 2020","53.81","53.02","53.92","53.02","12.39M","4.04%"
"May 15, 2020","51.72","51.58","51.90","51.37","12.47M","0.15%"
"May 14, 2020","51.64","50.98","51.71","50.65","18.73M","-1.02%"
"May 13, 2020","52.17","52.88","52.90","51.93","19.66M","-0.76%"
"May 12, 2020","52.57","53.39","53.48","52.57","18.37M","-1.33%"
