"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 12, 2020","305.36","309.29","310.14","299.62","7.85M","1.25%"
"Jun 11, 2020","301.59","312.47","313.10","301.10","7.90M","-5.79%"
"Jun 10, 2020","320.11","322.68","323.54","319.40","6.00M","-0.59%"
"Jun 09, 2020","322.01","321.30","323.54","320.55","4.33M","-0.74%"
"Jun 08, 2020","324.40","321.44","324.53","320.89","3.82M","1.22%"
"Jun 07, 2020","320.48","320.48","320.48","320.48","-","0.00%"
"Jun 05, 2020","320.48","318.38","322.45","318.32","7.16M","2.61%"
"Jun 04, 2020","312.34","312.20","314.10","310.17","7.00M","-0.34%"
"Jun 03, 2020","313.39","311.45","314.15","311.03","4.87M","1.35%"
"Jun 02, 2020","309.23","307.62","309.23","306.20","3.19M","0.83%"
"Jun 01, 2020","306.68","304.72","307.24","304.10","6.50M","0.49%"
"May 29, 2020","305.18","303.47","305.99","300.58","7.09M","0.40%"
"May 28, 2020","303.95","305.93","307.89","303.34","5.88M","-0.20%"
"May 27, 2020","304.55","303.16","304.58","297.94","6.81M","1.46%"
"May 26, 2020","300.17","303.17","303.17","299.72","7.30M","1.27%"
"May 22, 2020","296.41","295.52","296.62","294.21","3.70M","0.20%"
"May 21, 2020","295.81","297.79","298.65","294.77","3.87M","-0.73%"
"May 20, 2020","297.99","296.86","298.87","296.61","3.89M","1.71%"
"May 19, 2020","292.99","295.27","297.17","292.99","5.32M","-1.03%"
"May 18, 2020","296.04","293.83","297.57","293.70","6.02M","3.09%"
"May 15, 2020","287.16","283.32","287.16","282.29","7.11M","0.43%"
"May 14, 2020","285.92","279.84","285.92","277.28","8.72M","1.20%"
"May 13, 2020","282.54","287.01","288.07","279.87","8.60M","-1.71%"
"May 12, 2020","287.47","294.73","295.17","287.46","4.75M","-2.04%"
"May 11, 2020","293.45","291.21","294.99","290.87","6.13M","-0.00%"
"May 10, 2020","293.46","293.46","293.46","293.46","-","0.00%"
"May 09, 2020","293.46","293.46","293.46","293.46","-","0.00%"
"May 08, 2020","293.46","292.06","293.87","290.80","4.34M","1.67%"
"May 07, 2020","288.63","288.70","290.70","288.09","3.78M","1.18%"
"May 06, 2020","285.25","289.02","289.39","285.06","3.43M","-0.66%"
"May 05, 2020","287.14","287.53","290.20","286.67","5.94M","0.88%"
"May 04, 2020","284.63","281.55","284.86","280.10","4.76M","0.39%"
"May 03, 2020","283.53","283.53","283.53","283.53","-","0.00%"
"May 02, 2020","283.53","283.53","283.53","283.53","-","0.00%"
"May 01, 2020","283.53","286.19","286.93","282.44","6.34M","-2.62%"
"Apr 30, 2020","291.16","292.66","293.18","289.54","11.24M","-1.01%"
"Apr 29, 2020","294.13","292.50","295.84","291.38","7.10M","2.61%"
"Apr 28, 2020","286.64","291.99","292.36","286.35","6.90M","-0.54%"
"Apr 27, 2020","288.19","286.03","289.20","285.55","5.33M","1.51%"
"Apr 24, 2020","283.90","281.60","284.58","279.39","5.01M","1.40%"
"Apr 23, 2020","279.98","281.35","284.81","279.67","7.30M","-0.03%"
"Apr 22, 2020","280.06","279.19","281.93","277.80","7.21M","2.26%"
"Apr 21, 2020","273.86","277.61","278.91","272.92","8.69M","-3.04%"
"Apr 20, 2020","282.46","283.51","287.21","282.26","5.69M","-1.78%"
"Apr 17, 2020","287.58","286.29","288.22","283.31","7.98M","2.69%"
"Apr 16, 2020","280.05","280.02","280.90","276.62","6.36M","0.53%"
"Apr 15, 2020","278.57","278.44","280.46","276.31","6.01M","-2.20%"
"Apr 14, 2020","284.83","281.87","285.80","280.80","8.11M","3.04%"
"Apr 13, 2020","276.44","278.00","278.30","272.29","7.57M","-0.96%"
"Apr 09, 2020","279.12","278.65","282.07","276.35","11.46M","1.50%"
"Apr 08, 2020","275.00","268.75","276.25","266.40","5.99M","3.42%"
"Apr 07, 2020","265.91","275.07","276.00","265.70","11.72M","0.04%"
"Apr 06, 2020","265.80","258.63","267.81","257.54","9.64M","6.74%"
"Apr 03, 2020","249.02","251.49","254.05","246.00","6.42M","-1.41%"
"Apr 02, 2020","252.59","245.92","253.47","245.44","7.51M","2.35%"
"Apr 01, 2020","246.80","248.76","252.22","244.62","13.68M","-4.49%"
"Mar 31, 2020","258.40","261.40","264.10","257.00","9.56M","-1.51%"
"Mar 30, 2020","262.36","256.53","263.20","254.37","9.54M","3.19%"
"Mar 28, 2020","254.24","254.24","254.24","254.24","-","0.00%"
"Mar 27, 2020","254.24","254.00","261.63","251.78","9.42M","-3.10%"
"Mar 26, 2020","262.37","250.33","263.63","249.90","15.81M","6.02%"
"Mar 25, 2020","247.47","245.57","257.20","240.49","11.90M","0.65%"
"Mar 24, 2020","245.88","236.99","246.35","235.97","12.38M","9.45%"
"Mar 23, 2020","224.65","230.23","231.46","220.28","14.36M","-2.82%"
"Mar 21, 2020","231.16","231.16","231.16","231.16","-","0.00%"
"Mar 20, 2020","231.16","244.85","246.70","230.70","12.59M","-4.50%"
"Mar 19, 2020","242.06","239.32","248.25","232.94","17.77M","0.37%"
"Mar 18, 2020","241.17","237.22","246.89","228.78","21.94M","-5.57%"
"Mar 17, 2020","255.39","245.80","257.00","237.82","18.14M","6.36%"
"Mar 16, 2020","240.12","242.47","257.82","235.00","18.00M","-11.57%"
"Mar 14, 2020","271.55","271.55","271.55","271.55","-","0.00%"
"Mar 13, 2020","271.55","264.74","272.07","250.52","24.92M","9.07%"
"Mar 12, 2020","248.96","256.88","267.78","248.56","22.44M","-9.62%"
"Mar 11, 2020","275.47","281.86","283.03","271.99","10.02M","-4.86%"
"Mar 10, 2020","289.55","285.71","289.74","274.61","14.21M","5.37%"
"Mar 09, 2020","274.80","277.20","285.29","274.58","14.68M","-8.00%"
"Mar 06, 2020","298.70","294.49","300.04","291.42","9.90M","-1.67%"
"Mar 05, 2020","303.76","306.32","309.81","301.31","6.51M","-3.49%"
