"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 25, 2020","105.20","105.20","105.20","105.20","-","0.00%"
"Jul 24, 2020","105.20","104.62","105.88","103.54","11.46M","-1.21%"
"Jul 23, 2020","106.49","108.76","109.46","106.02","11.67M","-2.60%"
"Jul 22, 2020","109.33","108.56","109.65","108.47","7.51M","0.80%"
"Jul 21, 2020","108.46","110.23","110.25","108.07","9.40M","-1.00%"
"Jul 20, 2020","109.56","107.11","109.77","106.55","8.51M","2.56%"
"Jul 17, 2020","106.83","106.94","107.13","105.85","6.36M","0.49%"
"Jul 16, 2020","106.31","106.50","106.77","105.50","8.59M","-1.24%"
"Jul 15, 2020","107.64","108.10","108.55","106.38","11.89M","0.54%"
"Jul 14, 2020","107.06","105.03","107.20","103.92","15.03M","1.15%"
"Jul 13, 2020","105.84","109.01","109.72","105.63","14.46M","-2.07%"
"Jul 12, 2020","108.08","108.08","108.08","108.08","-","0.00%"
"Jul 11, 2020","108.08","108.08","108.08","108.08","-","0.00%"
"Jul 10, 2020","108.08","107.83","108.12","106.81","7.36M","-0.03%"
"Jul 09, 2020","108.11","108.49","108.62","106.58","8.88M","0.36%"
"Jul 08, 2020","107.72","106.82","107.72","106.30","6.66M","1.63%"
"Jul 07, 2020","105.99","106.99","108.07","105.88","7.93M","-1.05%"
"Jul 06, 2020","107.11","106.57","107.61","106.57","8.02M","1.75%"
"Jul 05, 2020","105.27","105.27","105.27","105.27","-","0.00%"
"Jul 04, 2020","105.27","105.27","105.27","105.27","-","0.00%"
"Jul 02, 2020","105.27","105.65","106.20","105.05","9.57M","0.58%"
"Jul 01, 2020","104.66","104.51","105.27","104.10","10.85M","0.16%"
"Jun 30, 2020","104.49","102.66","104.91","102.61","8.25M","1.79%"
"Jun 29, 2020","102.65","101.55","102.65","100.34","9.27M","1.09%"
"Jun 26, 2020","101.54","103.38","103.53","101.23","22.14M","-1.97%"
"Jun 25, 2020","103.58","102.40","103.68","101.33","10.27M","1.28%"
"Jun 24, 2020","102.27","104.17","104.76","101.71","12.71M","-2.26%"
"Jun 23, 2020","104.63","104.81","105.83","104.49","9.51M","0.72%"
"Jun 22, 2020","103.88","102.09","103.96","101.93","7.37M","1.60%"
"Jun 19, 2020","102.24","104.19","104.31","101.75","15.64M","-0.69%"
"Jun 18, 2020","102.95","102.30","103.06","102.08","6.86M","0.45%"
"Jun 17, 2020","102.49","103.09","103.46","102.32","8.66M","-0.02%"
"Jun 16, 2020","102.51","102.77","103.39","100.92","13.97M","2.13%"
"Jun 15, 2020","100.37","97.60","100.82","97.28","14.96M","0.97%"
"Jun 12, 2020","99.41","100.77","101.27","97.68","21.64M","1.29%"
"Jun 11, 2020","98.14","102.30","102.45","98.11","19.87M","-5.73%"
"Jun 10, 2020","104.11","103.14","104.89","102.95","12.19M","1.67%"
"Jun 09, 2020","102.40","101.41","102.90","101.32","7.35M","0.47%"
"Jun 08, 2020","101.92","101.23","101.96","100.30","8.07M","0.50%"
"Jun 07, 2020","101.41","101.41","101.41","101.41","-","0.00%"
"Jun 05, 2020","101.41","99.51","101.70","99.34","10.38M","2.63%"
"Jun 04, 2020","98.81","99.24","99.93","98.26","7.57M","-0.82%"
"Jun 03, 2020","99.63","99.26","99.95","98.83","11.02M","0.78%"
"Jun 02, 2020","98.86","98.14","98.86","97.21","11.21M","0.94%"
"Jun 01, 2020","97.94","97.51","98.14","97.08","13.36M","-0.03%"
"May 29, 2020","97.97","97.04","98.20","96.23","17.78M","1.26%"
"May 28, 2020","96.75","96.58","98.52","96.51","10.58M","-0.20%"
"May 27, 2020","96.94","96.38","96.98","94.33","19.43M","0.57%"
"May 26, 2020","96.39","98.42","98.49","96.31","13.00M","-0.10%"
"May 22, 2020","96.49","96.00","96.61","95.61","9.25M","0.36%"
