"Date","Price","Open","High","Low","Vol.","Change %"
"May 01, 2020","22.37","22.19","22.46","21.97","4.61M","2.99%"
"Apr 30, 2020","21.72","21.64","21.90","21.64","5.41M","-0.23%"
"Apr 29, 2020","21.77","22.03","22.14","21.63","4.87M","-3.42%"
"Apr 28, 2020","22.54","21.95","22.56","21.93","5.46M","1.85%"
"Apr 27, 2020","22.13","22.06","22.22","22.00","3.29M","-0.67%"
"Apr 24, 2020","22.28","22.61","22.76","22.25","3.49M","-1.68%"
"Apr 23, 2020","22.66","22.53","22.70","22.24","5.34M","0.27%"
"Apr 22, 2020","22.60","22.80","22.91","22.46","3.46M","-3.00%"
"Apr 21, 2020","23.30","22.70","23.43","22.64","7.05M","3.65%"
"Apr 20, 2020","22.48","22.43","22.48","22.14","3.19M","1.12%"
"Apr 17, 2020","22.23","22.12","22.55","22.08","6.30M","-0.76%"
"Apr 16, 2020","22.40","22.58","22.80","22.30","4.61M","-1.84%"
"Apr 15, 2020","22.82","22.94","23.08","22.65","3.23M","1.11%"
"Apr 14, 2020","22.57","23.13","23.21","22.52","6.54M","-4.40%"
"Apr 13, 2020","23.61","23.96","24.11","23.55","5.29M","-1.17%"
"Apr 09, 2020","23.89","23.69","24.09","23.59","8.57M","-0.17%"
"Apr 08, 2020","23.93","24.20","24.43","23.84","5.57M","-2.17%"
"Apr 07, 2020","24.46","23.70","24.47","23.65","8.04M","0.12%"
"Apr 06, 2020","24.43","25.29","25.46","24.27","6.78M","-7.11%"
"Apr 03, 2020","26.30","26.03","26.59","25.79","3.39M","1.39%"
"Apr 02, 2020","25.94","26.60","26.67","25.91","6.50M","-1.97%"
"Apr 01, 2020","26.46","26.16","26.67","25.77","7.74M","4.13%"
"Mar 31, 2020","25.41","25.24","25.56","24.77","6.89M","0.87%"
"Mar 30, 2020","25.19","25.91","25.98","25.12","7.39M","-3.74%"
"Mar 28, 2020","26.17","26.17","26.17","26.17","-","0.00%"
"Mar 27, 2020","26.17","25.94","26.23","25.47","7.45M","3.48%"
"Mar 26, 2020","25.29","26.48","26.49","25.18","10.24M","-5.35%"
"Mar 25, 2020","26.72","26.38","27.03","25.66","10.49M","0.64%"
"Mar 24, 2020","26.55","27.08","27.51","26.52","10.05M","-7.68%"
"Mar 23, 2020","28.76","28.73","29.70","28.14","12.17M","-0.17%"
"Mar 21, 2020","28.81","28.81","28.81","28.81","-","0.00%"
"Mar 20, 2020","28.81","27.05","28.88","26.91","11.69M","4.08%"
"Mar 19, 2020","27.68","28.03","28.69","26.76","10.17M","-0.86%"
"Mar 18, 2020","27.92","28.72","29.38","27.54","11.97M","2.80%"
"Mar 17, 2020","27.16","28.29","29.21","26.73","19.15M","-6.05%"
"Mar 16, 2020","28.91","28.80","29.24","27.19","19.96M","11.41%"
"Mar 14, 2020","25.95","25.95","25.95","25.95","-","0.00%"
"Mar 13, 2020","25.95","27.01","28.49","25.86","21.34M","-9.39%"
"Mar 12, 2020","28.64","28.09","28.69","26.85","22.57M","9.15%"
"Mar 11, 2020","26.24","25.73","26.54","25.56","9.85M","4.38%"
"Mar 10, 2020","25.14","25.56","26.57","25.12","9.09M","-5.35%"
"Mar 09, 2020","26.56","27.00","27.86","25.68","10.62M","6.88%"
"Mar 06, 2020","24.85","25.28","25.44","24.73","21.07M","1.72%"
"Mar 05, 2020","24.43","24.32","24.61","23.93","8.01M","2.95%"
"Mar 04, 2020","23.73","24.28","24.52","23.70","10.77M","-4.08%"
"Mar 03, 2020","24.74","23.88","24.94","23.62","23.69M","3.21%"
"Mar 02, 2020","23.97","24.88","25.24","23.96","14.26M","-4.84%"
"Feb 28, 2020","25.19","26.13","26.20","25.09","40.72M","-0.32%"
"Feb 27, 2020","25.27","24.69","25.29","24.31","17.52M","5.03%"
"Feb 26, 2020","24.06","24.04","24.24","23.65","11.72M","-0.46%"
"Feb 25, 2020","24.17","23.34","24.25","23.28","13.16M","2.72%"
"Feb 24, 2020","23.53","23.51","23.66","23.27","7.95M","3.75%"
"Feb 21, 2020","22.68","22.36","22.76","22.32","4.33M","1.93%"
"Feb 20, 2020","22.25","22.09","22.50","22.05","3.42M","1.00%"
"Feb 19, 2020","22.03","22.10","22.13","21.98","1.21M","-0.94%"
"Feb 18, 2020","22.24","22.36","22.38","22.20","1.59M","-0.09%"
"Feb 17, 2020","22.26","22.26","22.26","22.26","-","0.00%"
"Feb 14, 2020","22.26","22.29","22.35","22.24","1.85M","-0.22%"
"Feb 13, 2020","22.31","22.45","22.46","22.23","2.56M","0.13%"
"Feb 12, 2020","22.28","22.38","22.42","22.27","1.98M","-1.02%"
"Feb 11, 2020","22.51","22.37","22.56","22.30","2.70M","0.00%"
"Feb 10, 2020","22.51","22.85","22.85","22.50","2.51M","-1.19%"
"Feb 07, 2020","22.78","22.78","22.84","22.65","2.20M","0.53%"
"Feb 06, 2020","22.66","22.80","22.89","22.66","1.87M","-0.87%"
"Feb 05, 2020","22.86","22.66","23.00","22.66","2.72M","-0.44%"
"Feb 04, 2020","22.96","23.15","23.24","22.90","3.11M","-2.21%"
"Feb 03, 2020","23.48","23.72","23.74","23.43","2.24M","-1.51%"
"Jan 31, 2020","23.84","23.37","23.92","23.37","3.24M","1.62%"
"Jan 30, 2020","23.46","23.71","23.77","23.46","3.62M","-0.42%"
"Jan 29, 2020","23.56","23.45","23.65","23.43","1.27M","-0.08%"
"Jan 28, 2020","23.58","23.78","23.85","23.54","2.09M","-1.59%"
"Jan 27, 2020","23.96","24.00","24.05","23.83","4.15M","2.09%"
"Jan 24, 2020","23.47","23.16","23.57","23.15","2.46M","0.73%"
"Jan 23, 2020","23.30","23.36","23.46","23.26","2.17M","-0.21%"
"Jan 22, 2020","23.35","23.28","23.36","23.20","1.49M","-0.21%"
"Jan 21, 2020","23.40","23.47","23.47","23.34","1.26M","0.09%"
"Jan 17, 2020","23.38","23.40","23.52","23.38","1.27M","-0.55%"
"Jan 16, 2020","23.51","23.62","23.66","23.50","1.12M","-0.93%"
"Jan 15, 2020","23.73","23.73","23.80","23.62","1.39M","-0.04%"
"Jan 14, 2020","23.74","23.65","23.76","23.61","1.50M","0.42%"
"Jan 13, 2020","23.64","23.81","23.84","23.63","1.25M","-1.09%"
"Jan 10, 2020","23.90","23.75","23.95","23.75","984.26K","0.21%"
"Jan 09, 2020","23.85","23.85","23.99","23.81","1.67M","-0.83%"
"Jan 08, 2020","24.05","24.23","24.28","23.94","1.89M","-0.74%"
"Jan 07, 2020","24.23","24.22","24.30","24.16","1.30M","0.00%"
"Jan 06, 2020","24.23","24.58","24.60","24.22","1.38M","-0.57%"
"Jan 03, 2020","24.37","24.48","24.48","24.24","2.23M","0.83%"
"Jan 02, 2020","24.17","24.36","24.41","24.16","2.75M","-1.59%"
