"Date","Price","Open","High","Low","Vol.","Change %"
"May 06, 2020","18.91","18.13","19.03","17.78","5.50M","2.27%"
"May 05, 2020","18.49","17.84","18.71","17.00","5.13M","-2.32%"
"May 04, 2020","18.93","19.84","20.47","18.80","8.32M","-0.79%"
"May 03, 2020","19.08","19.08","19.08","19.08","-","0.00%"
"May 02, 2020","19.08","19.08","19.08","19.08","-","0.00%"
"May 01, 2020","19.08","18.36","19.85","18.22","8.56M","11.78%"
"Apr 30, 2020","17.07","16.57","17.13","16.20","5.46M","11.28%"
"Apr 29, 2020","15.34","16.18","16.84","14.78","6.74M","-14.35%"
"Apr 28, 2020","17.91","17.15","18.78","16.98","4.55M","-4.53%"
"Apr 27, 2020","18.76","20.55","20.60","18.25","4.39M","-11.97%"
"Apr 24, 2020","21.31","21.91","22.66","20.89","3.85M","-5.12%"
"Apr 23, 2020","22.46","22.71","22.90","21.08","5.22M","-2.98%"
"Apr 22, 2020","23.15","22.56","23.43","22.13","3.49M","-3.78%"
"Apr 21, 2020","24.06","24.28","24.76","23.23","5.36M","6.93%"
"Apr 20, 2020","22.50","23.05","23.32","21.30","3.55M","3.40%"
"Apr 17, 2020","21.76","21.86","23.02","21.37","4.29M","-12.93%"
"Apr 16, 2020","24.99","24.34","26.46","24.10","5.62M","2.17%"
"Apr 15, 2020","24.46","24.46","25.05","23.77","4.16M","12.62%"
"Apr 14, 2020","21.72","21.24","22.67","20.65","3.21M","-6.01%"
"Apr 13, 2020","23.11","21.96","23.86","21.59","3.96M","7.69%"
"Apr 09, 2020","21.46","22.80","23.06","21.01","4.26M","-14.19%"
"Apr 08, 2020","25.01","27.58","28.56","24.35","3.52M","-14.00%"
"Apr 07, 2020","29.08","26.11","29.50","24.69","3.50M","-1.56%"
"Apr 06, 2020","29.54","33.40","33.47","28.76","4.22M","-22.77%"
"Apr 03, 2020","38.25","36.38","40.21","35.00","2.48M","8.02%"
"Apr 02, 2020","35.41","37.29","38.50","32.63","2.51M","-2.75%"
"Apr 01, 2020","36.41","34.74","37.31","33.52","2.09M","20.09%"
"Mar 31, 2020","30.32","30.13","32.22","28.97","1.52M","1.71%"
"Mar 30, 2020","29.81","31.36","33.40","29.68","1.41M","-6.90%"
"Mar 28, 2020","32.02","32.02","32.02","32.02","-","0.00%"
"Mar 27, 2020","32.02","32.21","33.19","29.43","1.64M","10.22%"
"Mar 26, 2020","29.05","34.34","34.34","28.24","1.71M","-18.10%"
"Mar 25, 2020","35.47","36.04","39.43","31.60","1.71M","-4.75%"
"Mar 24, 2020","37.24","42.47","44.26","36.97","1.53M","-26.91%"
"Mar 23, 2020","50.95","48.08","56.72","47.79","1.92M","3.58%"
"Mar 21, 2020","49.19","49.19","49.19","49.19","-","0.00%"
"Mar 20, 2020","49.19","42.92","50.11","40.00","1.74M","5.17%"
"Mar 19, 2020","46.77","54.00","60.28","42.00","2.14M","-11.69%"
"Mar 18, 2020","52.96","52.53","58.11","46.31","1.19M","19.36%"
"Mar 17, 2020","44.37","49.80","56.81","41.90","1.61M","-10.83%"
"Mar 16, 2020","49.76","50.00","58.00","45.27","1.54M","30.88%"
"Mar 14, 2020","38.02","38.02","38.02","38.02","-","0.00%"
"Mar 13, 2020","38.02","39.00","51.09","38.02","2.31M","-21.59%"
"Mar 12, 2020","48.49","44.00","48.57","41.27","2.53M","34.66%"
"Mar 11, 2020","36.01","32.83","37.24","31.77","2.13M","18.61%"
"Mar 10, 2020","30.36","30.11","35.20","30.10","2.03M","-8.80%"
"Mar 09, 2020","33.29","31.66","33.35","29.90","2.14M","29.13%"
"Mar 06, 2020","25.78","26.64","27.49","25.00","1.71M","5.83%"
"Mar 05, 2020","24.36","23.72","25.14","23.27","1.36M","9.73%"
"Mar 04, 2020","22.20","23.18","24.03","22.12","963.19K","-8.57%"
"Mar 03, 2020","24.28","22.86","25.05","21.52","1.67M","6.07%"
"Mar 02, 2020","22.89","24.57","25.79","22.87","1.43M","-8.22%"
"Feb 28, 2020","24.94","26.06","26.46","24.54","2.07M","3.96%"
"Feb 27, 2020","23.99","23.04","24.11","21.50","2.03M","10.76%"
"Feb 26, 2020","21.66","20.66","21.81","20.12","1.57M","3.49%"
"Feb 25, 2020","20.93","18.80","21.09","18.76","1.53M","10.16%"
"Feb 24, 2020","19.00","19.01","19.25","18.69","950.36K","9.26%"
"Feb 21, 2020","17.39","17.09","17.60","17.00","652.64K","3.14%"
"Feb 20, 2020","16.86","17.13","17.54","16.79","464.28K","-0.82%"
"Feb 19, 2020","17.00","17.06","17.15","16.77","376.79K","-1.39%"
"Feb 18, 2020","17.24","17.25","17.57","17.09","229.10K","0.70%"
"Feb 17, 2020","17.12","17.12","17.12","17.12","-","0.00%"
"Feb 14, 2020","17.12","16.91","17.30","16.90","425.58K","1.06%"
"Feb 13, 2020","16.94","17.35","17.36","16.83","528.10K","-0.82%"
"Feb 12, 2020","17.08","17.10","17.31","17.03","253.96K","-2.06%"
"Feb 11, 2020","17.44","17.47","17.64","17.11","348.37K","-1.97%"
"Feb 10, 2020","17.79","18.22","18.23","17.78","345.28K","-1.77%"
"Feb 07, 2020","18.11","17.66","18.25","17.64","719.97K","3.84%"
"Feb 06, 2020","17.44","17.12","17.49","17.08","316.15K","0.63%"
"Feb 05, 2020","17.33","17.59","17.85","17.27","658.00K","-4.57%"
"Feb 04, 2020","18.16","18.32","18.37","17.98","556.42K","-4.67%"
"Feb 03, 2020","19.05","19.33","19.33","18.80","670.98K","-3.05%"
"Jan 31, 2020","19.65","18.76","19.85","18.71","701.66K","5.99%"
"Jan 30, 2020","18.54","18.92","19.20","18.48","795.80K","0.05%"
"Jan 29, 2020","18.53","18.13","18.53","18.00","401.04K","1.76%"
"Jan 28, 2020","18.21","18.32","18.42","18.03","410.50K","-2.52%"
"Jan 27, 2020","18.68","18.90","19.03","18.37","451.55K","3.26%"
"Jan 24, 2020","18.09","17.24","18.41","17.24","723.61K","4.03%"
"Jan 23, 2020","17.39","17.54","18.02","17.27","309.35K","-0.06%"
"Jan 22, 2020","17.40","17.19","17.48","17.07","130.18K","0.29%"
"Jan 21, 2020","17.35","17.16","17.45","17.09","210.87K","2.42%"
"Jan 17, 2020","16.94","16.56","17.03","16.55","261.08K","0.95%"
"Jan 16, 2020","16.78","17.09","17.11","16.68","435.92K","-3.89%"
"Jan 15, 2020","17.46","17.83","17.83","17.28","299.77K","-1.36%"
"Jan 14, 2020","17.70","18.16","18.21","17.38","518.19K","-1.12%"
"Jan 13, 2020","17.90","18.24","18.51","17.88","301.38K","-2.13%"
"Jan 10, 2020","18.29","18.03","18.46","17.99","520.14K","1.44%"
"Jan 09, 2020","18.03","17.84","18.12","17.75","239.70K","-0.33%"
"Jan 08, 2020","18.09","18.25","18.29","17.87","423.24K","-0.99%"
"Jan 07, 2020","18.27","18.26","18.45","18.10","211.18K","1.00%"
"Jan 06, 2020","18.09","18.61","18.67","18.02","345.80K","-0.50%"
"Jan 03, 2020","18.18","18.62","18.62","18.08","351.91K","1.28%"
"Jan 02, 2020","17.95","17.64","18.44","17.64","600.96K","-0.06%"
