"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 20, 2020","40.62","40.46","40.65","40.36","6.75M","0.57%"
"Jul 17, 2020","40.39","40.30","40.42","40.17","5.08M","0.50%"
"Jul 16, 2020","40.19","40.18","40.35","40.10","7.14M","-0.62%"
"Jul 15, 2020","40.44","40.53","40.70","40.33","12.28M","1.13%"
"Jul 14, 2020","39.99","39.46","40.03","39.44","10.33M","1.39%"
"Jul 13, 2020","39.44","39.91","40.12","39.37","8.72M","-0.53%"
"Jul 12, 2020","39.65","39.65","39.65","39.65","-","0.00%"
"Jul 11, 2020","39.65","39.65","39.65","39.65","-","0.00%"
"Jul 10, 2020","39.65","39.41","39.67","39.29","8.13M","0.94%"
"Jul 09, 2020","39.28","39.66","39.67","39.01","9.28M","-1.16%"
"Jul 08, 2020","39.74","39.42","39.74","39.34","7.95M","0.81%"
"Jul 07, 2020","39.42","39.58","39.78","39.38","8.05M","-1.38%"
"Jul 06, 2020","39.97","39.91","40.02","39.78","8.46M","1.68%"
"Jul 05, 2020","39.31","39.31","39.31","39.31","-","0.00%"
"Jul 04, 2020","39.31","39.31","39.31","39.31","-","0.00%"
"Jul 02, 2020","39.31","39.47","39.65","39.28","8.69M","1.00%"
"Jul 01, 2020","38.92","38.74","39.03","38.72","7.97M","0.34%"
"Jun 30, 2020","38.79","38.50","38.92","38.48","12.99M","-0.03%"
"Jun 29, 2020","38.80","38.65","38.84","38.43","11.59M","0.91%"
"Jun 26, 2020","38.45","38.96","38.96","38.40","13.67M","-1.51%"
"Jun 25, 2020","39.04","38.56","39.06","38.37","13.13M","1.32%"
"Jun 24, 2020","38.53","39.08","39.16","38.41","15.27M","-2.46%"
"Jun 23, 2020","39.50","39.73","39.81","39.47","9.75M","0.48%"
"Jun 22, 2020","39.31","39.15","39.36","38.96","9.30M","0.64%"
"Jun 19, 2020","39.06","39.68","39.68","39.00","12.60M","-0.46%"
"Jun 18, 2020","39.24","39.13","39.38","39.08","11.39M","-0.46%"
"Jun 17, 2020","39.42","39.59","39.64","39.33","11.29M","0.23%"
"Jun 16, 2020","39.33","39.61","39.71","38.90","15.07M","1.34%"
"Jun 15, 2020","38.81","37.90","38.92","37.80","14.50M","0.31%"
"Jun 12, 2020","38.69","39.06","39.15","38.17","20.13M","1.71%"
"Jun 11, 2020","38.04","39.12","39.26","37.97","18.31M","-5.49%"
"Jun 10, 2020","40.25","40.44","40.58","40.08","17.00M","-0.17%"
"Jun 09, 2020","40.32","40.15","40.45","40.07","10.38M","-1.30%"
"Jun 08, 2020","40.85","40.56","40.86","40.32","17.16M","1.19%"
"Jun 07, 2020","40.37","40.37","40.37","40.37","-","0.00%"
"Jun 05, 2020","40.37","40.40","40.63","40.27","30.76M","1.97%"
"Jun 04, 2020","39.59","39.55","39.84","39.50","10.51M","-0.55%"
"Jun 03, 2020","39.81","39.39","39.90","39.37","11.18M","2.31%"
"Jun 02, 2020","38.91","38.76","38.97","38.71","10.21M","1.09%"
"Jun 01, 2020","38.49","37.95","38.50","37.92","12.73M","2.18%"
"May 29, 2020","37.67","37.69","37.73","37.24","18.72M","-0.13%"
"May 28, 2020","37.72","37.86","38.13","37.72","14.32M","0.67%"
"May 27, 2020","37.47","37.46","37.49","37.03","21.63M","1.05%"
"May 26, 2020","37.08","37.19","37.27","37.05","13.11M","2.97%"
"May 22, 2020","36.01","35.92","36.03","35.75","10.60M","-0.28%"
"May 21, 2020","36.11","36.39","36.49","35.98","13.38M","-1.10%"
"May 20, 2020","36.51","36.48","36.69","36.40","14.97M","1.81%"
"May 19, 2020","35.86","36.08","36.23","35.86","12.69M","-1.08%"
"May 18, 2020","36.25","35.74","36.34","35.74","18.54M","3.99%"
"May 15, 2020","34.86","34.77","34.98","34.63","17.25M","0.03%"
"May 14, 2020","34.85","34.32","34.87","34.12","18.02M","-0.74%"
"May 13, 2020","35.11","35.64","35.65","34.94","16.11M","-0.85%"
"May 12, 2020","35.41","35.97","36.03","35.41","16.59M","-1.34%"
"May 11, 2020","35.89","35.67","35.97","35.63","12.32M","-0.03%"
"May 08, 2020","35.90","35.75","35.94","35.69","12.04M","1.61%"
"May 07, 2020","35.33","35.28","35.51","35.17","18.12M","1.52%"
"May 06, 2020","34.80","35.26","35.30","34.79","13.38M","-0.60%"
"May 05, 2020","35.01","35.19","35.35","34.96","14.92M","0.26%"
"May 04, 2020","34.92","34.62","34.94","34.51","28.93M","0.09%"
"May 03, 2020","34.89","34.89","34.89","34.89","-","0.00%"
"May 02, 2020","34.89","34.89","34.89","34.89","-","0.00%"
"May 01, 2020","34.89","35.05","35.15","34.74","20.72M","-2.21%"
"Apr 30, 2020","35.68","35.94","36.03","35.48","17.96M","-1.98%"
"Apr 29, 2020","36.40","36.22","36.53","36.14","19.37M","2.65%"
"Apr 28, 2020","35.46","35.85","35.93","35.45","16.35M","0.80%"
"Apr 27, 2020","35.18","34.98","35.26","34.89","19.67M","1.38%"
"Apr 24, 2020","34.70","34.57","34.75","34.32","14.56M","1.08%"
"Apr 23, 2020","34.33","34.49","34.99","34.26","22.06M","-0.17%"
"Apr 22, 2020","34.39","34.38","34.46","34.23","17.12M","1.87%"
"Apr 21, 2020","33.76","33.93","34.24","33.68","22.14M","-2.06%"
"Apr 20, 2020","34.47","34.50","35.01","34.46","28.40M","-1.46%"
"Apr 17, 2020","34.98","34.81","35.03","34.58","27.89M","2.82%"
"Apr 16, 2020","34.02","34.11","34.21","33.70","36.47M","0.12%"
"Apr 15, 2020","33.98","34.06","34.24","33.87","22.44M","-3.25%"
"Apr 14, 2020","35.12","35.03","35.37","34.97","21.51M","1.80%"
"Apr 13, 2020","34.50","34.67","34.74","34.20","34.97M","-0.81%"
"Apr 09, 2020","34.78","34.52","34.97","34.45","25.84M","2.14%"
"Apr 08, 2020","34.05","33.86","34.19","33.58","35.23M","0.95%"
"Apr 07, 2020","33.73","34.64","34.75","33.69","36.82M","0.57%"
"Apr 06, 2020","33.54","32.97","33.63","32.88","30.79M","5.37%"
"Apr 03, 2020","31.83","32.04","32.16","31.59","38.09M","-1.97%"
"Apr 02, 2020","32.47","31.90","32.64","31.86","33.09M","1.91%"
"Apr 01, 2020","31.86","32.24","32.56","31.82","28.50M","-4.44%"
"Mar 31, 2020","33.34","33.05","33.65","32.92","35.15M","-0.42%"
"Mar 30, 2020","33.48","32.92","33.52","32.71","39.89M","2.04%"
"Mar 28, 2020","32.81","32.81","32.81","32.81","-","0.00%"
"Mar 27, 2020","32.81","32.64","33.40","32.36","42.77M","-3.07%"
"Mar 26, 2020","33.85","32.68","33.90","32.58","38.42M","4.25%"
"Mar 25, 2020","32.47","31.69","32.96","31.28","48.33M","3.61%"
"Mar 24, 2020","31.34","30.89","31.50","30.65","42.43M","8.90%"
"Mar 23, 2020","28.78","29.32","29.53","28.63","56.75M","-2.14%"
"Mar 21, 2020","29.41","29.41","29.41","29.41","-","0.00%"
"Mar 20, 2020","29.41","30.45","30.90","29.36","54.77M","-0.91%"
"Mar 19, 2020","29.68","29.13","30.27","28.87","63.21M","1.47%"
"Mar 18, 2020","29.25","29.11","30.06","28.46","57.76M","-5.95%"
"Mar 17, 2020","31.10","30.24","31.23","29.71","51.27M","4.54%"
"Mar 16, 2020","29.75","29.28","30.83","28.80","60.83M","-10.82%"
"Mar 14, 2020","33.36","33.36","33.36","33.36","-","0.00%"
"Mar 13, 2020","33.36","33.39","33.62","31.40","65.98M","6.31%"
"Mar 12, 2020","31.38","32.65","32.66","30.97","67.39M","-11.18%"
"Mar 11, 2020","35.33","36.26","36.35","35.10","52.33M","-5.21%"
"Mar 10, 2020","37.27","37.40","37.47","36.09","67.14M","3.73%"
"Mar 09, 2020","35.93","36.53","37.11","35.88","50.50M","-8.13%"
"Mar 06, 2020","39.11","39.04","39.31","38.74","27.33M","-1.46%"
"Mar 05, 2020","39.69","39.88","40.14","39.53","20.23M","-2.63%"
"Mar 04, 2020","40.76","40.34","40.80","40.02","23.68M","2.75%"
"Mar 03, 2020","39.67","40.29","40.72","39.38","36.36M","-0.80%"
"Mar 02, 2020","39.99","39.37","40.05","39.09","37.86M","1.32%"
"Feb 28, 2020","39.47","38.77","39.50","38.45","51.13M","-0.55%"
"Feb 27, 2020","39.69","40.29","40.68","39.68","25.29M","-3.05%"
"Feb 26, 2020","40.94","41.23","41.52","40.91","22.69M","0.07%"
"Feb 25, 2020","40.91","41.84","41.88","40.86","21.17M","-1.71%"
"Feb 24, 2020","41.62","41.64","41.92","41.57","17.68M","-3.90%"
"Feb 21, 2020","43.31","43.37","43.44","43.22","9.27M","-0.46%"
"Feb 20, 2020","43.51","43.61","43.71","43.29","9.33M","-0.73%"
"Feb 19, 2020","43.83","43.81","43.88","43.78","6.37M","0.41%"
"Feb 18, 2020","43.65","43.62","43.76","43.59","8.12M","-0.68%"
"Feb 17, 2020","43.95","43.95","43.95","43.95","-","0.00%"
"Feb 14, 2020","43.95","44.04","44.04","43.86","8.70M","-0.07%"
"Feb 13, 2020","43.98","43.96","44.12","43.88","6.79M","-0.72%"
"Feb 12, 2020","44.30","44.32","44.32","44.21","6.52M","0.41%"
"Feb 11, 2020","44.12","44.11","44.21","44.02","7.23M","0.68%"
"Feb 10, 2020","43.82","43.66","43.83","43.64","7.30M","0.23%"
"Feb 07, 2020","43.72","43.84","43.87","43.68","12.78M","-0.97%"
"Feb 06, 2020","44.15","44.13","44.16","44.05","12.99M","0.34%"
"Feb 05, 2020","44.00","44.01","44.04","43.85","18.01M","0.96%"
"Feb 04, 2020","43.58","43.52","43.65","43.49","12.68M","1.61%"
"Feb 03, 2020","42.89","42.86","43.08","42.85","21.04M","0.35%"
"Jan 31, 2020","42.74","43.08","43.08","42.61","12.23M","-1.70%"
"Jan 30, 2020","43.48","43.16","43.50","43.07","8.25M","-0.23%"
"Jan 29, 2020","43.58","43.67","43.72","43.51","5.85M","0.02%"
"Jan 28, 2020","43.57","43.36","43.60","43.30","11.13M","0.86%"
"Jan 27, 2020","43.20","43.22","43.41","43.15","9.72M","-2.11%"
"Jan 24, 2020","44.13","44.47","44.47","44.01","7.75M","-0.38%"
"Jan 23, 2020","44.30","44.23","44.34","44.02","8.80M","-0.25%"
"Jan 22, 2020","44.41","44.51","44.54","44.38","6.95M","0.25%"
"Jan 21, 2020","44.30","44.46","44.48","44.29","10.53M","-0.81%"
"Jan 17, 2020","44.66","44.64","44.67","44.54","14.19M","0.25%"
"Jan 16, 2020","44.55","44.42","44.55","44.38","7.17M","0.54%"
"Jan 15, 2020","44.31","44.26","44.39","44.26","10.09M","-0.07%"
"Jan 14, 2020","44.34","44.21","44.39","44.19","8.76M","0.07%"
"Jan 13, 2020","44.31","44.13","44.32","44.02","8.66M","0.59%"
"Jan 10, 2020","44.05","44.19","44.24","43.99","8.84M","-0.34%"
"Jan 09, 2020","44.20","44.16","44.20","44.06","5.89M","0.41%"
"Jan 08, 2020","44.02","43.91","44.18","43.89","9.95M","0.14%"
"Jan 07, 2020","43.96","44.06","44.07","43.94","7.89M","-0.16%"
"Jan 06, 2020","44.03","43.82","44.07","43.81","8.58M","0.34%"
"Jan 03, 2020","43.88","43.88","44.16","43.81","9.70M","-1.22%"
"Jan 02, 2020","44.42","44.35","44.44","44.25","8.23M","0.82%"
