"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 30, 2020","43.66","44.36","44.51","43.38","22.59M","-2.00%"
"Apr 29, 2020","44.55","44.08","44.68","44.01","10.66M","2.74%"
"Apr 28, 2020","43.36","43.86","43.91","43.33","16.12M","0.23%"
"Apr 27, 2020","43.26","42.93","43.34","42.88","16.63M","2.05%"
"Apr 24, 2020","42.39","42.50","42.58","42.01","13.62M","-0.14%"
"Apr 23, 2020","42.45","42.93","43.22","42.44","14.69M","-0.21%"
"Apr 22, 2020","42.54","42.62","42.69","42.49","14.86M","2.65%"
"Apr 21, 2020","41.44","41.70","41.88","41.38","21.37M","-2.77%"
"Apr 20, 2020","42.62","42.70","43.10","42.53","17.72M","-1.18%"
"Apr 17, 2020","43.13","43.34","43.40","42.83","24.73M","2.11%"
"Apr 16, 2020","42.24","42.56","42.61","42.05","38.66M","0.57%"
"Apr 15, 2020","42.00","42.03","42.16","41.76","22.68M","-2.37%"
"Apr 14, 2020","43.02","43.09","43.31","42.77","71.92M","2.28%"
"Apr 13, 2020","42.06","42.01","42.12","41.60","23.08M","-0.02%"
"Apr 09, 2020","42.07","42.59","42.87","41.88","33.59M","-0.26%"
"Apr 08, 2020","42.18","41.82","42.26","41.51","21.61M","1.25%"
"Apr 07, 2020","41.66","42.81","42.86","41.59","16.82M","0.65%"
"Apr 06, 2020","41.39","40.91","41.46","40.74","19.13M","5.02%"
"Apr 03, 2020","39.41","40.01","40.17","39.13","20.60M","-1.77%"
"Apr 02, 2020","40.12","39.55","40.28","39.43","16.87M","3.32%"
"Apr 01, 2020","38.83","39.32","39.58","38.71","27.35M","-4.05%"
"Mar 31, 2020","40.47","40.33","41.01","40.24","29.84M","0.47%"
"Mar 30, 2020","40.28","39.74","40.28","39.45","26.39M","1.74%"
"Mar 28, 2020","39.59","39.59","39.59","39.59","-","0.00%"
"Mar 27, 2020","39.59","39.67","40.27","39.38","26.21M","-5.72%"
"Mar 26, 2020","41.99","40.71","42.01","40.61","29.47M","4.43%"
"Mar 25, 2020","40.21","39.65","40.84","39.24","38.80M","3.53%"
"Mar 24, 2020","38.84","38.63","38.99","38.30","39.28M","7.23%"
"Mar 23, 2020","36.22","36.82","36.90","35.65","39.80M","-2.58%"
"Mar 21, 2020","37.18","37.18","37.18","37.18","-","0.00%"
"Mar 20, 2020","37.18","38.67","38.76","37.07","59.66M","0.84%"
"Mar 19, 2020","36.87","36.49","37.37","35.88","50.30M","0.27%"
"Mar 18, 2020","36.77","36.69","38.06","35.86","26.92M","-8.71%"
"Mar 17, 2020","40.28","38.80","40.36","38.14","39.32M","7.07%"
"Mar 16, 2020","37.62","38.06","39.87","37.50","39.82M","-12.67%"
"Mar 14, 2020","43.08","43.08","43.08","43.08","-","0.00%"
"Mar 13, 2020","43.08","43.64","43.68","40.98","35.20M","7.06%"
"Mar 12, 2020","40.24","40.84","41.42","39.26","54.43M","-10.38%"
"Mar 11, 2020","44.90","45.74","45.88","44.56","41.65M","-4.61%"
"Mar 10, 2020","47.07","46.65","47.07","45.69","53.00M","5.14%"
"Mar 09, 2020","44.77","44.59","45.62","44.28","50.45M","-6.96%"
"Mar 06, 2020","48.12","48.24","48.38","47.69","35.87M","-1.96%"
"Mar 05, 2020","49.08","49.73","49.91","48.86","23.10M","-2.06%"
"Mar 04, 2020","50.11","50.00","50.20","49.73","24.21M","1.56%"
"Mar 03, 2020","49.34","49.62","50.40","48.97","49.44M","-0.52%"
"Mar 02, 2020","49.60","48.69","49.63","48.40","52.75M","1.83%"
"Feb 28, 2020","48.71","47.37","48.72","47.07","68.79M","-0.06%"
"Feb 27, 2020","48.74","49.39","49.74","48.74","42.32M","-2.38%"
"Feb 26, 2020","49.93","50.18","50.61","49.90","43.38M","0.69%"
"Feb 25, 2020","49.59","50.71","50.77","49.58","33.20M","-0.74%"
"Feb 24, 2020","49.96","49.75","50.26","49.69","23.91M","-3.76%"
"Feb 21, 2020","51.91","52.05","52.19","51.83","11.43M","-0.56%"
"Feb 20, 2020","52.20","52.61","52.66","52.02","14.42M","-1.57%"
"Feb 19, 2020","53.03","53.01","53.13","52.97","7.48M","0.78%"
"Feb 18, 2020","52.62","52.60","52.80","52.52","9.82M","-0.66%"
"Feb 17, 2020","52.97","52.97","52.97","52.97","-","0.00%"
"Feb 14, 2020","52.97","53.26","53.28","52.80","8.40M","0.04%"
"Feb 13, 2020","52.95","53.08","53.26","52.92","12.31M","-1.30%"
"Feb 12, 2020","53.65","53.45","53.74","53.34","9.93M","1.26%"
"Feb 11, 2020","52.98","52.89","53.22","52.85","15.15M","1.30%"
"Feb 10, 2020","52.30","52.04","52.31","52.03","9.70M","0.52%"
"Feb 07, 2020","52.03","52.21","52.23","51.89","11.38M","-1.33%"
"Feb 06, 2020","52.73","53.16","53.18","52.73","12.72M","-0.04%"
"Feb 05, 2020","52.75","53.30","53.31","52.65","14.05M","0.59%"
"Feb 04, 2020","52.44","52.40","52.68","52.36","18.81M","2.70%"
"Feb 03, 2020","51.06","50.75","51.22","50.73","14.04M","0.93%"
"Jan 31, 2020","50.59","50.80","50.83","50.28","27.08M","-1.98%"
"Jan 30, 2020","51.61","51.24","51.66","50.95","19.84M","-1.51%"
"Jan 29, 2020","52.40","52.57","52.60","52.26","12.60M","0.25%"
"Jan 28, 2020","52.27","51.94","52.28","51.72","14.90M","0.99%"
"Jan 27, 2020","51.76","51.37","52.05","51.27","23.88M","-3.38%"
"Jan 24, 2020","53.57","54.05","54.05","53.30","17.91M","-0.76%"
"Jan 23, 2020","53.98","53.69","54.10","53.38","27.09M","-0.94%"
"Jan 22, 2020","54.49","54.61","54.66","54.35","13.56M","0.80%"
"Jan 21, 2020","54.06","54.29","54.37","54.02","10.80M","-2.44%"
"Jan 17, 2020","55.41","55.28","55.44","55.11","18.28M","0.60%"
"Jan 16, 2020","55.08","55.09","55.17","54.93","17.99M","0.66%"
"Jan 15, 2020","54.72","54.97","55.03","54.65","34.14M","-0.78%"
"Jan 14, 2020","55.15","55.12","55.16","54.88","28.52M","-0.52%"
"Jan 13, 2020","55.44","54.98","55.45","54.88","13.96M","1.52%"
"Jan 10, 2020","54.61","54.66","54.80","54.54","10.89M","0.53%"
"Jan 09, 2020","54.32","54.44","54.45","54.21","13.77M","0.74%"
"Jan 08, 2020","53.92","53.57","54.24","53.53","19.27M","0.41%"
"Jan 07, 2020","53.70","53.68","53.78","53.54","5.81M","0.00%"
"Jan 06, 2020","53.70","53.44","53.75","53.42","9.83M","-0.37%"
"Jan 03, 2020","53.90","53.97","54.23","53.85","9.53M","-1.77%"
"Jan 02, 2020","54.87","54.35","54.87","54.35","17.38M","2.06%"
