"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 30, 2020","51.92","51.45","52.25","51.28","3.39M","-0.31%"
"Jul 29, 2020","52.08","51.17","52.13","50.96","3.19M","3.19%"
"Jul 28, 2020","50.47","52.24","52.73","50.42","5.18M","-2.76%"
"Jul 27, 2020","51.90","50.39","51.91","50.09","3.69M","3.88%"
"Jul 26, 2020","49.96","49.96","49.96","49.96","-","0.00%"
"Jul 25, 2020","49.96","49.96","49.96","49.96","-","0.00%"
"Jul 24, 2020","49.96","49.72","50.25","49.00","3.65M","0.26%"
"Jul 23, 2020","49.83","50.58","51.49","49.12","5.61M","-0.10%"
"Jul 22, 2020","49.88","48.08","50.02","48.07","3.46M","3.90%"
"Jul 21, 2020","48.01","48.21","48.22","47.64","2.10M","-0.04%"
"Jul 20, 2020","48.03","47.92","48.15","47.37","2.05M","-0.08%"
"Jul 17, 2020","48.07","48.34","48.73","48.04","3.35M","0.44%"
"Jul 16, 2020","47.86","46.68","47.88","46.52","2.78M","1.87%"
"Jul 15, 2020","46.98","46.89","47.18","45.98","3.85M","2.44%"
"Jul 14, 2020","45.86","43.96","45.88","43.96","3.45M","3.83%"
"Jul 13, 2020","44.17","45.61","46.01","44.11","3.41M","-2.30%"
"Jul 12, 2020","45.21","45.21","45.21","45.21","-","0.00%"
"Jul 11, 2020","45.21","45.21","45.21","45.21","-","0.00%"
"Jul 10, 2020","45.21","44.60","45.45","44.40","1.84M","1.62%"
"Jul 09, 2020","44.49","46.00","46.02","44.16","4.50M","-2.80%"
"Jul 08, 2020","45.77","44.44","45.86","44.44","4.77M","3.58%"
"Jul 07, 2020","44.19","44.01","44.90","43.94","2.26M","-0.70%"
"Jul 06, 2020","44.50","44.23","44.52","43.83","4.08M","2.68%"
"Jul 05, 2020","43.34","43.34","43.34","43.34","-","0.00%"
"Jul 04, 2020","43.34","43.34","43.34","43.34","-","0.00%"
"Jul 02, 2020","43.34","44.01","44.29","43.14","2.68M","0.53%"
"Jul 01, 2020","43.11","44.33","44.34","42.97","2.58M","-2.36%"
"Jun 30, 2020","44.15","43.36","44.39","43.16","2.59M","1.66%"
"Jun 29, 2020","43.43","42.33","43.68","41.66","6.10M","3.58%"
"Jun 26, 2020","41.93","42.48","42.57","41.68","2.63M","-1.85%"
"Jun 25, 2020","42.72","42.00","42.84","41.86","5.08M","-0.65%"
"Jun 24, 2020","43.00","44.03","44.10","42.05","4.23M","-3.46%"
"Jun 23, 2020","44.54","44.90","44.91","44.12","3.81M","0.66%"
"Jun 22, 2020","44.25","43.71","44.26","43.09","3.13M","1.03%"
"Jun 19, 2020","43.80","45.27","45.40","43.33","2.67M","-1.64%"
"Jun 18, 2020","44.53","45.00","45.40","44.34","1.97M","-1.89%"
"Jun 17, 2020","45.39","45.91","46.24","45.23","3.16M","-0.61%"
"Jun 16, 2020","45.67","46.06","46.10","44.23","4.20M","2.77%"
"Jun 15, 2020","44.44","41.03","44.44","40.93","6.69M","4.49%"
"Jun 12, 2020","42.53","42.78","43.63","41.47","7.52M","3.25%"
"Jun 11, 2020","41.19","42.87","43.67","41.19","5.98M","-8.73%"
"Jun 10, 2020","45.13","45.27","45.88","44.04","4.00M","-0.35%"
"Jun 09, 2020","45.29","44.78","45.63","44.57","2.94M","-0.72%"
"Jun 08, 2020","45.62","46.80","47.36","45.28","3.76M","-1.23%"
"Jun 07, 2020","46.19","46.19","46.19","46.19","-","0.00%"
"Jun 05, 2020","46.19","46.11","46.66","45.24","5.24M","4.30%"
"Jun 04, 2020","44.28","45.19","45.78","44.06","4.48M","-2.70%"
"Jun 03, 2020","45.51","44.60","45.66","44.49","3.28M","3.64%"
"Jun 02, 2020","43.91","43.93","44.00","43.35","2.52M","1.32%"
"Jun 01, 2020","43.34","43.39","44.23","42.91","2.99M","0.21%"
"May 29, 2020","43.25","43.20","44.14","42.79","4.33M","-0.28%"
"May 28, 2020","43.37","46.20","46.20","43.16","5.65M","-4.39%"
"May 27, 2020","45.36","44.50","45.37","43.66","6.78M","5.02%"
"May 26, 2020","43.19","43.67","43.94","43.12","4.93M","3.20%"
"May 22, 2020","41.85","41.06","41.97","40.80","3.93M","1.87%"
"May 21, 2020","41.08","40.26","41.51","40.22","6.10M","1.99%"
"May 20, 2020","40.28","40.98","41.24","39.68","4.89M","0.70%"
"May 19, 2020","40.00","39.55","41.04","39.31","4.50M","-0.10%"
"May 18, 2020","40.04","38.23","40.38","38.23","4.03M","9.46%"
"May 15, 2020","36.58","35.19","36.78","35.05","4.37M","2.49%"
"May 14, 2020","35.69","34.41","35.69","33.67","3.39M","1.19%"
"May 13, 2020","35.27","36.35","36.38","34.81","3.73M","-3.40%"
"May 12, 2020","36.51","38.20","38.23","36.51","2.09M","-4.07%"
"May 11, 2020","38.06","38.09","38.47","37.42","2.10M","-1.48%"
"May 10, 2020","38.63","38.63","38.63","38.63","-","0.00%"
"May 09, 2020","38.63","38.63","38.63","38.63","-","0.00%"
"May 08, 2020","38.63","37.42","38.79","37.27","2.86M","4.75%"
"May 07, 2020","36.88","37.07","37.59","36.83","3.01M","0.77%"
"May 06, 2020","36.60","36.94","37.26","36.26","2.68M","-0.60%"
"May 05, 2020","36.82","36.49","37.44","36.49","3.60M","2.16%"
"May 04, 2020","36.04","35.17","36.09","34.78","2.32M","0.61%"
"May 03, 2020","35.82","35.82","35.82","35.82","-","0.00%"
"May 02, 2020","35.82","35.82","35.82","35.82","-","0.00%"
"May 01, 2020","35.82","35.39","35.82","35.03","2.73M","-1.92%"
"Apr 30, 2020","36.52","37.41","37.41","36.20","4.04M","-4.05%"
"Apr 29, 2020","38.06","37.58","38.35","37.35","4.06M","5.58%"
"Apr 28, 2020","36.05","35.14","36.42","35.14","4.62M","6.53%"
"Apr 27, 2020","33.84","32.75","34.06","32.50","3.24M","4.70%"
"Apr 24, 2020","32.32","31.30","32.52","31.17","1.39M","4.16%"
"Apr 23, 2020","31.03","30.85","31.88","30.57","1.89M","0.49%"
"Apr 22, 2020","30.88","31.18","31.35","30.69","1.62M","1.25%"
"Apr 21, 2020","30.50","30.10","30.78","29.90","2.08M","-1.23%"
"Apr 20, 2020","30.88","31.38","31.81","30.72","3.16M","-4.01%"
"Apr 17, 2020","32.17","32.27","32.86","31.57","3.28M","4.82%"
"Apr 16, 2020","30.69","30.64","30.98","30.00","2.15M","0.13%"
"Apr 15, 2020","30.65","31.45","31.46","30.31","2.45M","-5.58%"
"Apr 14, 2020","32.46","32.48","32.97","31.86","2.91M","3.15%"
"Apr 13, 2020","31.47","33.38","33.38","31.07","3.25M","-6.03%"
"Apr 09, 2020","33.49","33.06","35.03","32.81","4.96M","3.59%"
"Apr 08, 2020","32.33","30.12","32.56","30.12","2.66M","8.31%"
"Apr 07, 2020","29.85","30.59","31.83","29.76","2.38M","1.77%"
