"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 17, 2020","60.50","60.32","60.70","59.51","12.08M","1.53%"
"Apr 16, 2020","59.59","59.51","59.81","58.75","14.49M","0.66%"
"Apr 15, 2020","59.20","59.35","59.72","58.76","12.55M","-1.58%"
"Apr 14, 2020","60.15","58.69","60.22","58.46","17.75M","4.25%"
"Apr 13, 2020","57.70","57.94","58.24","57.14","10.68M","-0.74%"
"Apr 09, 2020","58.13","57.75","59.02","57.61","20.38M","0.94%"
"Apr 08, 2020","57.59","57.17","57.91","56.53","13.88M","1.48%"
"Apr 07, 2020","56.75","58.30","58.76","56.74","22.99M","-1.15%"
"Apr 06, 2020","57.41","56.73","57.81","55.92","14.84M","3.72%"
"Apr 03, 2020","55.35","54.70","55.51","54.47","15.37M","0.78%"
"Apr 02, 2020","54.92","52.81","55.23","52.68","14.75M","2.56%"
"Apr 01, 2020","53.55","52.99","54.38","52.86","11.98M","-1.69%"
"Mar 31, 2020","54.47","55.40","55.67","54.33","15.20M","-2.03%"
"Mar 30, 2020","55.60","54.03","55.76","54.03","15.89M","3.91%"
"Mar 28, 2020","53.51","53.51","53.51","53.51","-","0.00%"
"Mar 27, 2020","53.51","52.59","54.99","52.50","26.00M","-0.47%"
"Mar 26, 2020","53.76","51.59","54.12","51.38","25.66M","5.47%"
"Mar 25, 2020","50.97","51.00","52.61","50.08","25.42M","-0.27%"
"Mar 24, 2020","51.11","50.75","51.40","49.80","28.03M","5.10%"
"Mar 23, 2020","48.63","50.01","50.60","47.66","31.83M","-3.51%"
"Mar 21, 2020","50.40","50.40","50.40","50.40","-","0.00%"
"Mar 20, 2020","50.40","54.04","54.06","49.96","26.81M","-6.48%"
"Mar 19, 2020","53.89","55.16","55.44","53.39","26.81M","-3.34%"
"Mar 18, 2020","55.75","54.75","57.00","53.30","35.32M","-2.57%"
"Mar 17, 2020","57.22","53.79","57.45","53.67","32.32M","8.43%"
"Mar 16, 2020","52.77","51.35","55.56","50.78","27.44M","-6.78%"
"Mar 14, 2020","56.61","56.61","56.61","56.61","-","0.00%"
"Mar 13, 2020","56.61","54.77","56.63","52.76","24.84M","8.51%"
"Mar 12, 2020","52.17","53.89","56.71","51.91","26.71M","-9.40%"
"Mar 11, 2020","57.58","59.05","59.36","56.87","17.76M","-4.91%"
"Mar 10, 2020","60.55","60.10","60.65","57.89","28.17M","2.87%"
"Mar 09, 2020","58.86","58.14","60.49","58.00","19.13M","-4.35%"
"Mar 06, 2020","61.54","60.39","61.89","59.94","24.80M","-0.79%"
"Mar 05, 2020","62.03","61.83","62.85","61.40","16.56M","-1.88%"
"Mar 04, 2020","63.22","61.11","63.25","61.03","26.21M","4.91%"
"Mar 03, 2020","60.26","61.18","62.20","59.82","35.24M","-1.36%"
