"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 31, 2020","29.82","30.33","30.35","29.82","28.13M","-3.46%"
"Aug 30, 2020","30.89","30.89","30.89","30.89","-","0.00%"
"Aug 28, 2020","30.89","30.10","30.89","30.06","28.76M","4.64%"
"Aug 27, 2020","29.52","29.82","29.82","29.11","26.32M","0.68%"
"Aug 26, 2020","29.32","30.22","30.28","28.89","27.61M","-2.85%"
"Aug 25, 2020","30.18","29.98","30.26","29.69","15.35M","0.84%"
"Aug 24, 2020","29.93","29.90","29.98","29.67","13.33M","0.94%"
"Aug 23, 2020","29.65","29.65","29.65","29.65","-","0.00%"
"Aug 22, 2020","29.65","29.65","29.65","29.65","-","0.00%"
"Aug 21, 2020","29.65","29.60","29.65","29.26","23.90M","-0.90%"
"Aug 20, 2020","29.92","28.94","30.07","28.76","41.31M","0.23%"
"Aug 19, 2020","29.85","30.68","30.72","29.82","27.59M","-2.77%"
"Aug 18, 2020","30.70","30.65","30.88","30.30","25.77M","2.85%"
"Aug 17, 2020","29.85","30.65","30.77","29.45","28.30M","-2.83%"
"Aug 14, 2020","30.72","30.74","31.06","30.51","21.26M","-0.10%"
"Aug 13, 2020","30.75","31.41","31.62","30.61","33.08M","-0.23%"
"Aug 12, 2020","30.82","31.14","31.20","30.19","36.32M","-0.55%"
"Aug 11, 2020","30.99","31.47","31.72","30.95","26.67M","-0.58%"
"Aug 10, 2020","31.17","31.25","31.75","30.70","19.73M","-0.26%"
"Aug 09, 2020","31.25","31.25","31.25","31.25","-","0.00%"
"Aug 08, 2020","31.25","31.25","31.25","31.25","-","0.00%"
"Aug 07, 2020","31.25","31.31","31.68","30.92","29.17M","-2.47%"
"Aug 06, 2020","32.04","31.70","32.17","31.59","18.35M","0.41%"
"Aug 05, 2020","31.91","32.18","32.41","31.55","20.68M","1.27%"
"Aug 04, 2020","31.51","31.87","31.87","30.83","27.37M","-1.13%"
"Aug 03, 2020","31.87","31.94","32.08","31.56","23.76M","-2.06%"
"Aug 02, 2020","32.54","32.54","32.54","32.54","-","0.00%"
"Jul 31, 2020","32.54","33.15","33.18","32.31","29.79M","-2.55%"
"Jul 30, 2020","33.39","33.33","33.52","32.79","20.27M","-0.27%"
"Jul 29, 2020","33.48","33.55","33.73","33.24","22.28M","1.18%"
"Jul 28, 2020","33.09","33.28","33.44","32.85","15.29M","-0.57%"
"Jul 27, 2020","33.28","32.62","33.30","32.36","23.52M","3.07%"
"Jul 26, 2020","32.29","32.29","32.29","32.29","-","0.00%"
"Jul 25, 2020","32.29","32.29","32.29","32.29","-","0.00%"
"Jul 24, 2020","32.29","31.93","32.61","31.56","20.95M","0.34%"
"Jul 23, 2020","32.18","33.50","33.50","32.11","30.92M","-3.94%"
"Jul 22, 2020","33.50","33.19","33.70","33.07","35.15M","2.48%"
"Jul 21, 2020","32.69","32.72","33.15","32.52","27.58M","2.09%"
"Jul 20, 2020","32.02","31.43","32.07","31.33","23.42M","2.17%"
"Jul 17, 2020","31.34","31.27","31.47","31.10","17.08M","1.39%"
"Jul 16, 2020","30.91","30.87","31.09","30.68","27.12M","-0.39%"
"Jul 15, 2020","31.03","31.21","31.31","30.66","24.88M","0.84%"
"Jul 14, 2020","30.77","29.74","30.87","29.62","33.14M","2.57%"
"Jul 13, 2020","30.00","30.82","30.96","29.93","27.05M","-2.57%"
"Jul 12, 2020","30.79","30.79","30.79","30.79","-","0.00%"
"Jul 11, 2020","30.79","30.79","30.79","30.79","-","0.00%"
"Jul 10, 2020","30.79","30.28","30.81","30.13","14.06M","1.08%"
"Jul 09, 2020","30.46","31.14","31.17","30.20","23.83M","-0.75%"
"Jul 08, 2020","30.69","30.51","30.70","30.14","19.62M","3.23%"
"Jul 07, 2020","29.73","30.43","30.66","29.72","20.54M","-2.20%"
"Jul 06, 2020","30.40","30.52","30.79","30.11","19.43M","3.19%"
"Jul 05, 2020","29.46","29.46","29.46","29.46","-","0.00%"
"Jul 04, 2020","29.46","29.46","29.46","29.46","-","0.00%"
"Jul 02, 2020","29.46","30.06","30.44","29.43","23.78M","-0.81%"
"Jul 01, 2020","29.70","29.07","29.82","29.04","25.90M","3.27%"
"Jun 30, 2020","28.76","28.66","29.05","28.35","38.38M","-0.66%"
"Jun 29, 2020","28.95","28.79","28.95","28.23","20.04M","2.66%"
"Jun 26, 2020","28.20","28.78","28.95","28.09","28.95M","-4.92%"
"Jun 25, 2020","29.66","29.45","29.77","28.86","23.94M","2.13%"
"Jun 24, 2020","29.04","30.04","30.20","28.78","32.75M","-4.88%"
"Jun 23, 2020","30.53","30.51","31.02","30.42","17.13M","2.93%"
"Jun 22, 2020","29.66","30.30","30.47","29.53","18.60M","-0.13%"
"Jun 19, 2020","29.70","29.83","29.98","29.35","34.49M","1.05%"
"Jun 18, 2020","29.39","29.15","29.83","29.07","21.87M","-1.31%"
"Jun 17, 2020","29.78","29.54","30.33","29.38","24.73M","1.47%"
"Jun 16, 2020","29.35","30.50","30.71","29.22","31.62M","-0.61%"
"Jun 15, 2020","29.53","28.52","30.07","28.44","44.37M","-2.83%"
"Jun 12, 2020","30.39","30.38","30.93","29.61","64.29M","3.76%"
"Jun 11, 2020","29.29","29.76","30.49","28.69","53.59M","-7.84%"
"Jun 10, 2020","31.78","33.01","33.11","31.61","50.42M","-3.20%"
"Jun 09, 2020","32.83","33.27","33.27","32.06","33.09M","-1.32%"
"Jun 08, 2020","33.27","32.03","33.33","31.83","35.79M","5.62%"
"Jun 07, 2020","31.50","31.50","31.50","31.50","-","0.00%"
"Jun 05, 2020","31.50","32.25","32.47","31.43","45.40M","3.86%"
"Jun 04, 2020","30.33","30.31","30.70","29.88","33.02M","-0.20%"
"Jun 03, 2020","30.39","30.64","30.93","30.12","48.95M","4.43%"
"Jun 02, 2020","29.10","28.22","29.11","28.08","38.19M","5.82%"
"Jun 01, 2020","27.50","27.23","27.69","27.12","26.49M","1.14%"
"May 29, 2020","27.19","26.67","27.34","26.20","35.88M","0.97%"
"May 28, 2020","26.93","27.52","27.63","26.86","34.57M","-3.13%"
"May 27, 2020","27.80","27.40","27.82","26.90","37.36M","4.55%"
"May 26, 2020","26.59","27.02","27.12","26.50","53.14M","7.83%"
"May 22, 2020","24.66","24.58","24.88","24.29","25.86M","-0.56%"
"May 21, 2020","24.80","24.46","24.97","24.42","30.70M","4.20%"
"May 20, 2020","23.80","23.91","24.19","23.62","25.50M","1.62%"
"May 19, 2020","23.42","23.75","24.05","23.38","32.02M","-1.22%"
"May 18, 2020","23.71","23.35","23.83","23.11","31.48M","6.56%"
"May 15, 2020","22.25","22.59","23.02","22.10","34.96M","-1.68%"
"May 14, 2020","22.63","21.49","22.66","21.12","47.43M","2.77%"
"May 13, 2020","22.02","22.46","22.53","21.72","28.73M","-0.41%"
"May 12, 2020","22.11","23.20","23.32","22.07","28.11M","-2.47%"
"May 11, 2020","22.67","23.18","23.33","22.62","24.71M","-3.20%"
"May 10, 2020","23.42","23.42","23.42","23.42","-","0.00%"
"May 09, 2020","23.42","23.42","23.42","23.42","-","0.00%"
"May 08, 2020","23.42","22.90","23.50","22.85","22.08M","4.41%"
"May 07, 2020","22.43","22.75","23.12","22.19","29.15M","-3.19%"
"May 06, 2020","23.17","23.47","23.58","22.91","22.07M","-2.15%"
"May 05, 2020","23.68","24.05","24.55","23.53","21.74M","-0.84%"
"May 04, 2020","23.88","23.35","23.89","23.16","24.73M","1.27%"
"May 03, 2020","23.58","23.58","23.58","23.58","-","0.00%"
"May 02, 2020","23.58","23.58","23.58","23.58","-","0.00%"
"May 01, 2020","23.58","23.80","24.08","23.37","16.59M","-4.42%"
"Apr 30, 2020","24.67","25.02","25.22","24.49","23.44M","-4.86%"
"Apr 29, 2020","25.93","24.95","26.01","24.92","24.23M","5.58%"
"Apr 28, 2020","24.56","24.24","24.72","23.89","27.96M","6.32%"
"Apr 27, 2020","23.10","22.98","23.44","22.64","20.66M","4.24%"
"Apr 24, 2020","22.16","23.12","23.18","21.15","44.24M","-7.67%"
"Apr 23, 2020","24.00","24.94","25.11","23.88","23.38M","-3.85%"
"Apr 22, 2020","24.96","24.62","25.18","24.61","21.41M","3.57%"
"Apr 21, 2020","24.10","24.06","24.45","23.84","20.32M","-3.29%"
"Apr 20, 2020","24.92","24.42","25.24","24.33","22.62M","-1.23%"
"Apr 17, 2020","25.23","25.38","25.45","24.63","23.78M","2.23%"
"Apr 16, 2020","24.68","25.35","25.36","24.52","19.87M","-1.95%"
"Apr 15, 2020","25.17","24.94","25.55","24.76","24.08M","-2.44%"
"Apr 14, 2020","25.80","26.04","26.45","25.75","20.94M","1.34%"
"Apr 13, 2020","25.46","25.07","25.50","24.57","18.62M","-0.74%"
"Apr 09, 2020","25.65","26.22","26.67","25.44","27.29M","0.00%"
"Apr 08, 2020","25.65","24.46","25.80","24.35","25.86M","4.74%"
"Apr 07, 2020","24.49","25.71","25.78","24.41","39.33M","4.39%"
"Apr 06, 2020","23.46","23.41","24.07","22.94","33.01M","7.66%"
"Apr 03, 2020","21.79","22.60","22.74","21.33","28.79M","-5.51%"
"Apr 02, 2020","23.06","22.81","23.63","22.56","26.84M","2.17%"
"Apr 01, 2020","22.57","22.24","22.80","22.04","24.25M","-4.20%"
"Mar 31, 2020","23.56","23.98","24.40","23.25","25.31M","-1.83%"
"Mar 30, 2020","24.00","24.26","24.39","23.61","36.71M","0.88%"
"Mar 28, 2020","23.79","23.79","23.79","23.79","-","0.00%"
"Mar 27, 2020","23.79","24.16","25.07","23.78","54.74M","-9.13%"
"Mar 26, 2020","26.18","25.83","26.45","25.15","42.84M","4.55%"
"Mar 25, 2020","25.04","23.24","25.85","23.05","45.73M","7.33%"
"Mar 24, 2020","23.33","22.82","23.70","22.60","38.32M","12.06%"
"Mar 23, 2020","20.82","21.31","21.78","20.34","50.36M","-6.76%"
"Mar 21, 2020","22.33","22.33","22.33","22.33","-","0.00%"
"Mar 20, 2020","22.33","23.71","24.22","22.04","45.74M","0.59%"
"Mar 19, 2020","22.20","20.89","23.25","20.14","49.12M","3.79%"
"Mar 18, 2020","21.39","22.15","23.28","20.38","38.71M","-15.45%"
"Mar 17, 2020","25.30","24.23","25.80","23.20","50.30M","13.05%"
"Mar 16, 2020","22.38","24.41","25.72","22.35","61.37M","-23.09%"
"Mar 14, 2020","29.10","29.10","29.10","29.10","-","0.00%"
"Mar 13, 2020","29.10","29.40","29.44","25.26","61.94M","17.62%"
"Mar 12, 2020","24.74","24.83","27.00","23.66","72.41M","-16.64%"
"Mar 11, 2020","29.68","31.90","32.12","27.93","76.19M","-9.54%"
"Mar 10, 2020","32.81","31.84","32.84","30.84","47.72M","10.14%"
"Mar 09, 2020","29.79","30.63","31.64","29.79","73.65M","-15.13%"
"Mar 06, 2020","35.10","35.03","35.76","34.61","75.51M","-4.26%"
"Mar 05, 2020","36.66","37.66","37.84","35.94","54.43M","-5.47%"
"Mar 04, 2020","38.78","39.01","39.13","38.10","32.02M","0.75%"
"Mar 03, 2020","38.49","39.26","40.34","38.16","63.79M","-2.28%"
"Mar 02, 2020","39.39","38.63","39.50","38.23","58.05M","2.69%"
"Feb 28, 2020","38.36","36.99","38.42","36.59","57.04M","1.54%"
"Feb 27, 2020","37.78","38.16","39.51","37.57","64.79M","-3.62%"
"Feb 26, 2020","39.20","40.01","40.50","38.98","60.97M","-1.43%"
"Feb 25, 2020","39.77","40.85","40.88","39.27","35.76M","-1.41%"
"Feb 24, 2020","40.34","40.90","40.97","40.02","40.70M","-4.99%"
"Feb 21, 2020","42.46","42.28","42.71","42.09","28.88M","-0.89%"
