"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 26, 2020","23.96","25.46","25.67","23.85","28.48M","-7.95%"
"Jun 25, 2020","26.03","24.45","26.07","23.85","25.79M","4.62%"
"Jun 24, 2020","24.88","26.50","26.75","23.76","34.65M","-9.89%"
"Jun 23, 2020","27.61","28.30","28.53","27.41","16.63M","1.14%"
"Jun 22, 2020","27.30","25.96","27.35","25.31","18.45M","3.14%"
"Jun 19, 2020","26.47","28.44","28.44","25.85","24.70M","-1.82%"
"Jun 18, 2020","26.96","26.08","27.79","25.84","18.07M","0.11%"
"Jun 17, 2020","26.93","28.47","28.81","26.69","25.11M","-5.44%"
"Jun 16, 2020","28.48","29.66","29.76","26.61","39.93M","6.95%"
"Jun 15, 2020","26.63","22.52","27.11","22.49","36.27M","7.08%"
"Jun 12, 2020","24.87","25.90","26.25","22.74","43.34M","7.06%"
"Jun 11, 2020","23.23","26.12","26.87","23.05","49.14M","-22.67%"
"Jun 10, 2020","30.04","32.56","32.74","29.90","37.25M","-8.30%"
"Jun 09, 2020","32.76","33.15","33.75","31.94","24.30M","-5.35%"
"Jun 08, 2020","34.61","34.22","34.82","33.71","20.82M","5.74%"
"Jun 07, 2020","32.73","32.73","32.73","32.73","-","0.00%"
"Jun 05, 2020","32.73","33.21","34.01","32.36","28.06M","11.59%"
"Jun 04, 2020","29.33","28.94","29.94","28.49","28.12M","-0.24%"
"Jun 03, 2020","29.40","28.74","30.17","28.49","21.67M","7.06%"
"Jun 02, 2020","27.46","27.39","27.75","26.44","26.01M","2.31%"
"Jun 01, 2020","26.84","26.25","27.62","25.93","22.09M","3.15%"
"May 29, 2020","26.02","25.75","26.29","24.66","31.46M","-2.07%"
"May 28, 2020","26.57","29.47","29.47","26.10","31.08M","-7.00%"
"May 27, 2020","28.57","27.71","28.77","25.32","33.78M","9.59%"
"May 26, 2020","26.07","26.83","26.96","25.96","27.27M","8.49%"
"May 22, 2020","24.03","23.96","24.14","23.08","22.62M","1.09%"
"May 21, 2020","23.77","23.60","24.14","22.85","34.60M","0.85%"
"May 20, 2020","23.57","22.95","24.06","22.82","30.01M","8.82%"
"May 19, 2020","21.66","22.74","23.36","21.66","30.15M","-5.79%"
"May 18, 2020","22.99","22.24","23.28","22.13","30.79M","18.14%"
"May 15, 2020","19.46","18.27","19.64","17.83","24.74M","4.46%"
"May 14, 2020","18.63","17.17","18.65","15.95","39.01M","1.53%"
"May 13, 2020","18.35","19.86","20.00","17.32","32.85M","-10.18%"
"May 12, 2020","20.43","23.22","23.24","20.40","24.93M","-10.71%"
"May 11, 2020","22.88","22.25","23.58","21.67","28.60M","-1.51%"
"May 08, 2020","23.23","22.14","23.34","21.70","27.48M","11.36%"
"May 07, 2020","20.86","20.82","21.34","20.41","22.17M","4.40%"
"May 06, 2020","19.98","20.87","21.23","19.74","20.79M","-2.25%"
"May 05, 2020","20.44","21.15","22.04","20.21","27.47M","2.35%"
"May 04, 2020","19.97","19.03","20.11","18.39","18.15M","0.86%"
"May 03, 2020","19.80","19.80","19.80","19.80","-","0.00%"
"May 02, 2020","19.80","19.80","19.80","19.80","-","0.00%"
"May 01, 2020","19.80","20.81","20.96","18.81","24.25M","-11.88%"
"Apr 30, 2020","22.47","23.34","23.89","22.37","26.16M","-11.05%"
"Apr 29, 2020","25.26","24.29","26.03","23.48","30.90M","13.99%"
"Apr 28, 2020","22.16","23.08","23.27","21.15","31.47M","4.53%"
"Apr 27, 2020","21.20","19.63","21.70","19.57","23.85M","11.99%"
"Apr 24, 2020","18.93","18.48","19.29","17.85","19.76M","4.93%"
"Apr 23, 2020","18.04","17.87","19.09","17.67","23.40M","2.91%"
"Apr 22, 2020","17.53","17.91","18.24","17.30","13.28M","3.91%"
"Apr 21, 2020","16.87","16.71","17.53","16.31","25.23M","-6.95%"
"Apr 20, 2020","18.13","17.73","19.21","17.44","21.92M","-3.77%"
"Apr 17, 2020","18.84","18.69","19.08","17.98","23.67M","13.15%"
"Apr 16, 2020","16.65","17.18","17.27","15.63","23.38M","-2.35%"
"Apr 15, 2020","17.05","17.10","17.64","16.50","20.21M","-12.16%"
"Apr 14, 2020","19.41","19.90","20.35","18.75","21.06M","5.78%"
"Apr 13, 2020","18.35","19.47","19.83","17.70","25.28M","-8.07%"
"Apr 09, 2020","19.96","19.00","20.31","18.83","34.40M","14.12%"
"Apr 08, 2020","17.49","16.13","17.86","15.60","22.15M","13.94%"
"Apr 07, 2020","15.35","16.92","17.65","15.13","29.07M","0.85%"
"Apr 06, 2020","15.22","13.94","15.46","13.93","17.30M","23.24%"
"Apr 03, 2020","12.35","13.18","13.67","11.65","17.62M","-8.86%"
"Apr 02, 2020","13.55","12.89","14.55","12.44","17.35M","2.50%"
"Apr 01, 2020","13.22","14.27","14.81","12.75","16.95M","-20.12%"
"Mar 31, 2020","16.55","16.70","17.36","15.51","18.45M","-1.84%"
"Mar 30, 2020","16.86","16.15","16.92","15.11","12.98M","6.64%"
"Mar 28, 2020","15.81","15.81","15.81","15.81","-","0.00%"
"Mar 27, 2020","15.81","15.76","17.40","15.11","17.08M","-11.43%"
"Mar 26, 2020","17.85","15.67","18.12","15.53","17.07M","18.37%"
"Mar 25, 2020","15.08","14.85","16.61","13.46","23.22M","4.50%"
"Mar 24, 2020","14.43","13.32","14.51","12.89","19.67M","26.58%"
"Mar 23, 2020","11.40","12.12","12.19","10.09","26.16M","-4.04%"
"Mar 21, 2020","11.88","11.88","11.88","11.88","-","0.00%"
"Mar 20, 2020","11.88","13.81","14.68","11.60","17.60M","-8.26%"
"Mar 19, 2020","12.95","11.64","13.93","10.20","18.43M","7.92%"
"Mar 18, 2020","12.00","13.20","14.67","10.11","17.31M","-23.42%"
"Mar 17, 2020","15.67","14.50","16.37","12.50","14.06M","8.44%"
"Mar 16, 2020","14.45","18.00","18.40","14.35","12.31M","-37.12%"
"Mar 14, 2020","22.98","22.98","22.98","22.98","-","0.00%"
"Mar 13, 2020","22.98","22.50","23.12","18.00","11.66M","18.39%"
"Mar 12, 2020","19.41","22.80","24.67","19.19","15.50M","-32.42%"
"Mar 11, 2020","28.72","32.71","33.81","27.40","8.33M","-19.08%"
"Mar 10, 2020","35.49","35.81","35.81","30.75","6.80M","9.23%"
"Mar 09, 2020","32.49","37.00","37.92","32.34","6.87M","-28.95%"
"Mar 06, 2020","45.73","44.31","47.33","42.40","4.93M","-5.89%"
"Mar 05, 2020","48.59","50.36","51.34","46.72","4.82M","-9.92%"
"Mar 04, 2020","53.94","51.97","54.12","50.16","3.50M","8.49%"
"Mar 03, 2020","49.72","53.06","56.14","47.92","5.96M","-6.12%"
"Mar 02, 2020","52.96","49.77","53.02","47.26","4.48M","8.08%"
"Feb 28, 2020","49.00","46.63","49.90","45.74","6.73M","-4.02%"
"Feb 27, 2020","51.05","53.50","57.61","50.77","5.71M","-10.67%"
"Feb 26, 2020","57.15","59.99","61.58","56.70","3.88M","-3.43%"
"Feb 25, 2020","59.18","66.73","66.98","58.70","4.63M","-10.39%"
"Feb 24, 2020","66.04","66.03","67.25","64.88","3.37M","-9.17%"
"Feb 21, 2020","72.71","74.08","74.50","71.71","2.56M","-3.09%"
"Feb 20, 2020","75.03","73.86","75.40","72.09","2.83M","0.72%"
"Feb 19, 2020","74.49","74.23","75.46","73.79","1.59M","1.49%"
"Feb 18, 2020","73.40","73.34","74.08","71.96","1.78M","-0.65%"
"Feb 17, 2020","73.88","73.88","73.88","73.88","-","0.00%"
"Feb 14, 2020","73.88","74.92","74.99","73.13","1.99M","-1.16%"
"Feb 13, 2020","74.75","73.00","75.27","72.85","2.12M","0.84%"
"Feb 12, 2020","74.13","74.06","74.42","73.12","1.86M","2.01%"
"Feb 11, 2020","72.67","72.47","73.96","71.85","2.26M","1.92%"
"Feb 10, 2020","71.30","69.63","71.31","69.55","1.42M","1.71%"
"Feb 07, 2020","70.10","71.94","72.00","69.47","2.56M","-3.63%"
"Feb 06, 2020","72.74","74.05","74.35","72.56","2.10M","-0.68%"
"Feb 05, 2020","73.24","72.17","73.53","71.20","2.36M","4.61%"
"Feb 04, 2020","70.01","69.47","70.70","69.29","2.12M","4.43%"
"Feb 03, 2020","67.04","66.14","67.78","66.06","2.46M","3.11%"
"Jan 31, 2020","65.02","68.33","68.63","64.28","3.52M","-6.07%"
"Jan 30, 2020","69.22","67.79","69.45","66.70","2.22M","-0.07%"
"Jan 29, 2020","69.27","70.69","71.27","69.21","1.72M","-1.69%"
"Jan 28, 2020","70.46","70.00","71.06","69.57","1.69M","2.47%"
"Jan 27, 2020","68.76","67.86","69.97","67.33","3.18M","-3.25%"
"Jan 24, 2020","71.07","74.64","74.64","69.68","3.35M","-4.01%"
"Jan 23, 2020","74.04","73.51","74.59","71.30","1.91M","-0.04%"
"Jan 22, 2020","74.07","74.92","75.50","73.62","1.78M","-0.20%"
"Jan 21, 2020","74.22","75.23","75.42","73.74","2.43M","-2.48%"
"Jan 17, 2020","76.11","77.84","77.89","75.64","2.17M","-0.95%"
"Jan 16, 2020","76.84","75.51","77.23","75.33","2.71M","3.98%"
"Jan 15, 2020","73.90","72.39","74.70","72.35","2.87M","1.29%"
"Jan 14, 2020","72.96","71.05","74.22","70.84","3.08M","1.18%"
"Jan 13, 2020","72.11","70.84","72.24","69.70","2.25M","1.95%"
"Jan 10, 2020","70.73","71.71","71.80","69.91","2.62M","-1.28%"
"Jan 09, 2020","71.65","72.42","72.81","71.29","2.19M","0.20%"
"Jan 08, 2020","71.51","70.78","72.28","70.63","2.98M","1.03%"
"Jan 07, 2020","70.78","70.83","71.43","69.98","1.97M","-1.02%"
"Jan 06, 2020","71.51","69.54","71.72","69.16","2.43M","0.52%"
"Jan 03, 2020","71.14","69.47","71.61","69.36","2.44M","-1.32%"
"Jan 02, 2020","72.09","73.26","73.31","70.07","4.13M","0.14%"
