"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 08, 2020","40.59","40.25","40.62","40.01","9.85M","0.79%"
"Jun 07, 2020","40.27","40.27","40.27","40.27","-","0.00%"
"Jun 05, 2020","40.27","40.30","40.55","40.23","15.42M","2.31%"
"Jun 04, 2020","39.36","39.39","39.64","39.18","9.02M","-1.25%"
"Jun 03, 2020","39.86","39.54","39.94","39.50","15.84M","1.94%"
"Jun 02, 2020","39.10","38.67","39.16","38.59","13.52M","2.33%"
"Jun 01, 2020","38.21","37.72","38.23","37.66","17.42M","2.28%"
"May 29, 2020","37.36","36.97","37.41","36.72","19.26M","1.74%"
"May 28, 2020","36.72","37.08","37.27","36.70","15.89M","-0.65%"
"May 27, 2020","36.96","37.06","37.07","36.56","15.72M","0.11%"
"May 26, 2020","36.92","37.21","37.35","36.84","16.46M","2.21%"
"May 22, 2020","36.12","36.29","36.29","35.98","12.95M","-1.90%"
"May 21, 2020","36.82","37.00","37.13","36.66","12.79M","-1.02%"
"May 20, 2020","37.20","37.35","37.49","37.02","12.65M","1.25%"
"May 19, 2020","36.74","37.02","37.17","36.74","10.85M","-1.00%"
"May 18, 2020","37.11","36.57","37.17","36.57","13.60M","3.78%"
"May 15, 2020","35.76","35.67","35.93","35.57","11.52M","-1.24%"
"May 14, 2020","36.21","35.41","36.26","35.29","19.41M","0.30%"
"May 13, 2020","36.10","36.56","36.63","35.88","17.27M","-0.30%"
"May 12, 2020","36.21","36.59","36.88","36.19","14.34M","-0.30%"
"May 11, 2020","36.32","36.36","36.53","36.29","13.17M","-0.49%"
"May 08, 2020","36.50","36.18","36.57","36.16","16.33M","2.24%"
"May 07, 2020","35.70","35.78","35.88","35.56","13.16M","0.65%"
"May 06, 2020","35.47","35.78","35.84","35.46","12.75M","-0.25%"
"May 05, 2020","35.56","35.74","35.90","35.53","14.46M","0.45%"
"May 04, 2020","35.40","35.10","35.40","35.00","22.86M","1.26%"
"May 03, 2020","34.96","34.96","34.96","34.96","-","0.00%"
"May 02, 2020","34.96","34.96","34.96","34.96","-","0.00%"
"May 01, 2020","34.96","35.31","35.44","34.84","21.87M","-3.35%"
"Apr 30, 2020","36.17","36.70","36.78","35.91","26.07M","-1.74%"
"Apr 29, 2020","36.81","36.43","36.89","36.37","14.10M","2.71%"
"Apr 28, 2020","35.84","36.26","36.30","35.79","15.77M","0.25%"
"Apr 27, 2020","35.75","35.51","35.81","35.47","17.17M","1.88%"
"Apr 24, 2020","35.09","35.21","35.27","34.79","15.27M","-0.14%"
"Apr 23, 2020","35.14","35.55","35.77","35.14","19.40M","-0.40%"
"Apr 22, 2020","35.28","35.36","35.39","35.24","16.57M","2.59%"
"Apr 21, 2020","34.39","34.58","34.74","34.31","17.50M","-2.77%"
"Apr 20, 2020","35.37","35.40","35.71","35.28","22.38M","-0.73%"
"Apr 17, 2020","35.63","35.86","35.90","35.40","28.17M","1.63%"
"Apr 16, 2020","35.06","35.30","35.35","34.93","32.12M","0.57%"
"Apr 15, 2020","34.86","34.90","35.04","34.73","16.11M","-2.22%"
"Apr 14, 2020","35.65","35.67","35.94","35.52","21.58M","2.00%"
"Apr 13, 2020","34.95","34.85","34.98","34.55","25.04M","0.37%"
"Apr 09, 2020","34.82","35.30","35.48","34.72","24.96M","-0.17%"
"Apr 08, 2020","34.88","34.66","34.99","34.38","20.94M","1.16%"
"Apr 07, 2020","34.48","35.48","35.49","34.40","25.93M","0.58%"
"Apr 06, 2020","34.28","33.84","34.33","33.73","24.48M","4.93%"
"Apr 03, 2020","32.67","33.24","33.38","32.50","20.83M","-1.92%"
"Apr 02, 2020","33.31","32.87","33.43","32.73","23.38M","2.94%"
"Apr 01, 2020","32.36","32.70","32.95","32.26","27.39M","-3.55%"
