Date,MSFT,AAPL,AMZN,FB,JPM,GOOGL
2007-03-27,20.559648513793945,2.9460976123809814,39.369998931884766,,33.94344711303711,232.0420379638672
2007-03-28,20.50031089782715,2.8775827884674072,39.34000015258789,,33.53812026977539,231.17117309570312
2007-03-29,20.58189582824707,2.8933234214782715,39.810001373291016,,33.89451217651367,230.69068908691406
2007-03-30,20.6708984375,2.867399215698242,39.790000915527344,,33.8106689453125,229.30931091308594
2007-04-02,20.574481964111328,2.8902363777160645,40.41999816894531,,33.71281433105469,229.49449157714844
2007-04-03,20.6708984375,2.9164700508117676,41.189998626708984,,34.17732620239258,236.53652954101562
2007-04-04,21.138164520263672,2.9093711376190186,41.529998779296875,,34.17732620239258,235.74574279785156
2007-04-05,21.175251007080078,2.922024726867676,41.68000030517578,,34.32512664794922,235.99099731445312
2007-04-09,21.190078735351562,2.8902363777160645,41.65999984741211,,34.487022399902344,234.33934020996094
2007-04-10,21.063993453979492,2.908754825592041,41.86000061035156,,34.65593338012695,233.48348999023438
2007-04-11,20.848909378051758,2.857522964477539,41.68000030517578,,34.592586517333984,232.49749755859375
2007-04-12,21.167837142944336,2.8451783657073975,42.27000045776367,,34.62778091430664,233.92892456054688
2007-04-13,21.219751358032227,2.7849974632263184,42.40999984741211,,34.550357818603516,233.3783721923828
2007-04-16,21.308744430541992,2.821722984313965,45.20000076293945,,35.169715881347656,237.37237548828125
2007-04-17,21.397762298583984,2.7883918285369873,45.06999969482422,,35.3175163269043,236.6366424560547
2007-04-18,21.212329864501953,2.7899348735809326,44.9900016784668,,36.64772415161133,238.2432403564453
2007-04-19,21.279088973999023,2.785923719406128,44.63999938964844,,36.66179275512695,236.06106567382812
2007-04-20,21.523845672607422,2.8075268268585205,44.95000076293945,,36.978538513183594,241.48147583007812
2007-04-23,21.3458309173584,2.885915756225586,44.77000045776367,,36.79552459716797,239.77978515625
2007-04-24,21.353256225585938,2.8775827884674072,44.75,,36.7110710144043,239.00399780273438
2007-04-25,21.501588821411133,2.9427030086517334,56.810001373291016,,37.17559051513672,239.23423767089844
2007-04-26,21.58318519592285,3.0504117012023926,62.779998779296875,,37.26005172729492,240.83082580566406
2007-04-27,22.339706420898438,3.0837419033050537,62.599998474121094,,36.98556900024414,239.7447509765625
2007-04-30,22.206199645996094,3.0800392627716064,61.33000183105469,,36.66884231567383,235.92591857910156
2007-05-01,22.54737663269043,3.0698540210723877,62.040000915527344,,36.781455993652344,234.7347412109375
2007-05-02,22.70313835144043,3.09824800491333,61.18000030517578,,36.98556900024414,233.1231231689453
2007-05-03,22.970142364501953,3.09855580329895,62.189998626708984,,37.09115219116211,236.8518524169922
2007-05-04,22.666048049926758,3.1112096309661865,63.22999954223633,,37.0418815612793,235.79579162597656
2007-05-07,22.777301788330078,3.207190752029419,60.81999969482422,,37.11225128173828,233.86886596679688
2007-05-08,22.80696678161621,3.24237322807312,61.83000183105469,,36.91518783569336,233.63864135742188
2007-05-09,22.829219818115234,3.2985434532165527,62.849998474121094,,37.44304275512695,234.85986328125
2007-05-10,22.680877685546875,3.312739849090576,60.91999816894531,,36.59846496582031,230.96597290039062
2007-05-11,22.910802841186523,3.3559467792510986,61.560001373291016,,36.70403289794922,233.60360717773438
2007-05-14,22.970142364501953,3.3750805854797363,61.70000076293945,,36.478816986083984,231.12112426757812
2007-05-15,22.99246597290039,3.3182947635650635,60.58000183105469,,36.619571685791016,229.22923278808594
2007-05-16,23.118953704833984,3.312739849090576,63.220001220703125,,37.288211822509766,236.54153442382812
2007-05-17,23.051992416381836,3.377549886703491,62.16999816894531,,36.99260711669922,235.71571350097656
2007-05-18,22.940372467041016,3.395449638366699,63.29999923706055,,36.978538513183594,235.39540100097656
2007-05-21,23.10407066345215,3.4559390544891357,68.30000305175781,,36.99260711669922,235.53553771972656
2007-05-22,22.836204528808594,3.504084348678589,68.87999725341797,,36.80257034301758,238.1681671142578
2007-05-23,22.75435447692871,3.4840240478515625,69.0,,36.5914192199707,237.22222900390625
2007-05-24,22.449270248413086,3.4161272048950195,69.3499984741211,,36.309898376464844,237.40240478515625
2007-05-25,22.679941177368164,3.5065526962280273,68.55000305175781,,36.3450927734375,242.0019989013672
2007-05-29,22.910619735717773,3.529082775115967,69.62999725341797,,36.471763610839844,243.79879760742188
2007-05-30,23.148717880249023,3.665492534637451,69.86000061035156,,36.640689849853516,249.54954528808594
2007-05-31,22.836204528808594,3.7401797771453857,69.13999938964844,,36.478816986083984,249.20420837402344
2007-06-01,22.761791229248047,3.654073715209961,68.58000183105469,,36.52808380126953,250.45045471191406
2007-06-04,22.8585205078125,3.744499921798706,70.41999816894531,,36.29581832885742,253.78878784179688
2007-06-05,22.75435447692871,3.7858548164367676,73.6500015258789,,36.04948806762695,259.6796875
2007-06-06,22.53856658935547,3.815791130065918,72.29000091552734,,35.5849609375,259.3843994140625
2007-06-07,22.04001808166504,3.829061508178711,72.04000091552734,,35.064151763916016,257.78778076171875
2007-06-08,22.359987258911133,3.842024564743042,73.23999786376953,,35.47940444946289,258.00299072265625
2007-06-11,22.33766746520996,3.709317445755005,71.16999816894531,,35.49348068237305,255.92591857910156
2007-06-12,22.211162567138672,3.715182065963745,70.06999969482422,,34.73334503173828,252.63763427734375
2007-06-13,22.61297607421875,3.626297950744629,70.88999938964844,,35.39494323730469,252.8728790283203
2007-06-14,22.709705352783203,3.6648759841918945,71.94000244140625,,35.41606140136719,251.6716766357422
2007-06-15,22.6873836517334,3.718883752822876,72.4000015258789,,35.5849609375,253.1981964111328
2007-06-18,22.70226287841797,3.8605411052703857,71.83000183105469,,35.49348068237305,257.85784912109375
2007-06-19,22.665056228637695,3.81640887260437,69.80999755859375,,35.78908157348633,257.41241455078125
2007-06-20,22.330223083496094,3.751291275024414,69.0999984741211,,34.81077575683594,255.240234375
2007-06-21,22.486482620239258,3.8238139152526855,69.66999816894531,,35.07822799682617,257.31231689453125
2007-06-22,21.94329261779785,3.7960398197174072,68.86000061035156,,34.28993225097656,262.75274658203125
2007-06-25,21.94329261779785,3.775672197341919,68.66000366210938,,34.03657150268555,263.9739685058594
2007-06-26,21.965608596801758,3.6926522254943848,67.4800033569336,,34.20549011230469,265.3953857421875
2007-06-27,22.22604751586914,3.761781930923462,68.13999938964844,,34.65593338012695,263.4084167480469
2007-06-28,22.196277618408203,3.720735788345337,68.88999938964844,,34.4588623046875,262.76776123046875
2007-06-29,21.92841339111328,3.7664129734039307,68.41000366210938,,34.09992599487305,261.6116027832031
2007-07-02,22.129314422607422,3.742339849472046,69.61000061035156,,34.592586517333984,265.4554443359375
2007-07-03,22.33766746520996,3.9247350692749023,69.44999694824219,,34.99689865112305,267.43743896484375
2007-07-05,22.315336227416992,4.096944332122803,68.7300033569336,,34.606773376464844,271.0860900878906
2007-07-06,22.30045509338379,4.083057403564453,68.97000122070312,,34.73444366455078,269.969970703125
2007-07-09,22.22604751586914,4.022258758544922,72.06999969482422,,34.606773376464844,271.5515441894531
2007-07-10,21.824235916137695,4.084600925445557,70.27999877929688,,33.69886779785156,271.94195556640625
2007-07-11,21.94329261779785,4.085836410522461,70.7300033569336,,34.13862991333008,272.50750732421875
2007-07-12,22.374866485595703,4.137683391571045,72.79000091552734,,35.13166046142578,272.93792724609375
2007-07-13,22.188840866088867,4.250638008117676,75.0999984741211,,35.50048828125,276.3563537597656
2007-07-16,22.34510612487793,4.262057781219482,73.69000244140625,,35.34445571899414,276.7717590332031
2007-07-17,22.903169631958008,4.2870564460754395,73.79000091552734,,35.408287048339844,277.77777099609375
2007-07-18,23.007341384887695,4.262677192687988,73.31999969482422,,34.67060470581055,275.0250244140625
2007-07-19,23.44635772705078,4.32069730758667,73.3499984741211,,34.48619842529297,274.569580078125
2007-07-20,23.18592643737793,4.436429023742676,71.62999725341797,,33.73432922363281,260.3203125
2007-07-23,23.208250045776367,4.434886932373047,71.73999786376953,,33.44351577758789,256.5115051269531
2007-07-24,22.918048858642578,4.162990093231201,69.25,,32.1596794128418,257.25726318359375
2007-07-25,22.851083755493164,4.236134052276611,86.18000030517578,,32.110042572021484,255.1351318359375
2007-07-26,22.307891845703125,4.505867958068848,84.01000213623047,,31.26595687866211,254.25425720214844
2007-07-27,21.86888313293457,4.439515113830566,84.04000091552734,,31.372358322143555,256.2012023925781
2007-07-30,21.87632179260254,4.3648295402526855,82.69999694824219,,31.741193771362305,258.3133239746094
2007-07-31,21.571245193481445,4.06639289855957,78.54000091552734,,31.2163143157959,255.2552490234375
2007-08-01,21.801910400390625,4.166385650634766,77.30999755859375,,31.47875213623047,256.7267150878906
2007-08-02,21.965608596801758,4.212369918823242,79.70999908447266,,31.627716064453125,255.76075744628906
2007-08-03,21.548925399780273,4.069169998168945,76.80000305175781,,30.960969924926758,251.7517547607422
2007-08-06,21.980497360229492,4.174099922180176,79.0,,31.996545791625977,255.2552490234375
2007-08-07,21.987932205200195,4.167311668395996,79.13999938964844,,32.1596794128418,258.2682800292969
2007-08-08,22.322776794433594,4.1358323097229,77.77999877929688,,32.98955535888672,263.1531677246094
2007-08-09,21.801910400390625,3.900662899017334,74.11000061035156,,31.32979965209961,257.62261962890625
2007-08-10,21.362895965576172,3.85776424407959,74.77999877929688,,31.386558532714844,258.1331481933594
2007-08-13,21.303369522094727,3.9438679218292236,74.87000274658203,,31.08863639831543,258.00799560546875
2007-08-14,21.10923194885254,3.8278284072875977,73.44999694824219,,30.71271514892578,254.55455017089844
2007-08-15,20.9822940826416,3.7003674507141113,72.37999725341797,,30.499923706054688,249.02401733398438
2007-08-16,20.76573944091797,3.6124093532562256,72.79000091552734,,32.25189971923828,246.00601196289062
2007-08-17,21.09429359436035,3.767028570175171,75.0199966430664,,33.344207763671875,250.270263671875
2007-08-20,21.101762771606445,3.771968364715576,74.69999694824219,,32.97539138793945,249.20921325683594
2007-08-21,20.959880828857422,3.9370808601379395,77.48999786376953,,32.76968765258789,253.55856323242188
2007-08-22,21.071889877319336,4.089538097381592,78.5,,32.62781524658203,256.6316223144531
2007-08-23,21.13162612915039,4.045097827911377,77.30000305175781,,32.39374923706055,256.3513488769531
2007-08-24,21.512447357177734,4.175643444061279,79.25,,32.59235382080078,257.75775146484375
2007-08-27,21.27350616455078,4.081515312194824,78.6500015258789,,31.854692459106445,256.88690185546875
2007-08-28,20.85535430908203,3.913933515548706,76.22000122070312,,30.92551040649414,253.45346069335938
2007-08-29,21.348169326782227,4.1379923820495605,79.05000305175781,,31.301437377929688,256.6966857910156
2007-08-30,21.243637084960938,4.204962730407715,78.68000030517578,,31.187959671020508,255.95596313476562
2007-08-31,21.452709197998047,4.2737860679626465,79.91000366210938,,31.578060150146484,257.88287353515625
2007-09-04,21.512447357177734,4.449081897735596,82.69999694824219,,32.13132095336914,262.83782958984375
2007-09-05,21.266035079956055,4.220703601837158,83.75,,31.32979965209961,264.1641540527344
2007-09-06,21.587120056152344,4.166692733764648,86.20999908447266,,31.358182907104492,262.02203369140625
2007-09-07,21.236173629760742,4.0667009353637695,84.5199966430664,,30.86876678466797,259.9349365234375
2007-09-10,21.266035079956055,4.219160556793213,83.33999633789062,,31.159584045410156,257.49749755859375
2007-09-11,21.602054595947266,4.181509494781494,86.27999877929688,,31.592235565185547,260.9259338378906
2007-09-12,21.602054595947266,4.223480224609375,87.30000305175781,,31.542585372924805,261.5865783691406
2007-09-13,21.773788452148438,4.23428201675415,87.26000213623047,,32.34410858154297,262.65264892578125
2007-09-14,21.684186935424805,4.283969402313232,87.7699966430664,,32.30155944824219,264.6396484375
2007-09-17,21.452709197998047,4.271624565124512,86.91000366210938,,32.12421798706055,262.91290283203125
2007-09-18,21.602054595947266,4.349088191986084,88.75,,33.91874313354492,267.90289306640625
2007-09-19,21.407907485961914,4.344459056854248,89.0,,33.741424560546875,273.6986999511719
2007-09-20,21.221235275268555,4.330262660980225,89.6500015258789,,33.30875015258789,276.6916809082031
2007-09-21,21.392976760864258,4.448774337768555,91.30000305175781,,33.42934036254883,280.330322265625
2007-09-24,21.71405601501465,4.576235771179199,92.58999633789062,,32.868980407714844,284.2942810058594
2007-09-25,22.072473526000977,4.727458477020264,93.4800033569336,,32.69875717163086,284.7847900390625
2007-09-26,22.027673721313477,4.714804649353027,93.43000030517578,,32.72003936767578,284.3643493652344
2007-09-27,22.02020835876465,4.768197536468506,93.37999725341797,,32.77678680419922,284.0340270996094
2007-09-28,21.997800827026367,4.736408233642578,93.1500015258789,,32.50014877319336,283.9189147949219
2007-10-01,22.229280471801758,4.8249831199646,93.41000366210938,,33.202369689941406,291.5665588378906
2007-10-02,22.1770076751709,4.890101432800293,92.36000061035156,,33.45062255859375,292.48748779296875
2007-10-03,21.990341186523438,4.873744964599609,92.45999908447266,,33.60792922973633,292.30230712890625
2007-10-04,22.184478759765625,4.821897506713867,92.26000213623047,,33.78668975830078,289.8048095703125
2007-10-05,22.281551361083984,4.982688903808594,93.43000030517578,,34.02267074584961,297.32232666015625
2007-10-08,22.281551361083984,5.182058334350586,95.8499984741211,,33.92255783081055,305.1151123046875
2007-10-09,22.475698471069336,5.180514335632324,95.31999969482422,,34.01551055908203,307.89788818359375
2007-10-10,22.572763442993164,5.147490501403809,94.66000366210938,,33.5435791015625,313.00799560546875
2007-10-11,22.333818435668945,5.006761074066162,89.33999633789062,,33.36480712890625,311.3113098144531
2007-10-12,22.5279598236084,5.161687850952148,92.37000274658203,,33.479209899902344,319.0140075683594
2007-10-15,22.430892944335938,5.153355598449707,90.52999877929688,,33.08592987060547,310.3653564453125
2007-10-16,22.639968872070312,5.233595371246338,89.52999877929688,,32.25645446777344,308.3083190917969
2007-10-17,23.20745849609375,5.331429958343506,90.55000305175781,,33.157440185546875,317.05706787109375
2007-10-18,23.267200469970703,5.354576110839844,89.8499984741211,,32.82135009765625,320.130126953125
2007-10-19,22.5279598236084,5.259519577026367,89.76000213623047,,32.19211196899414,322.67767333984375
2007-10-22,22.781841278076172,5.381118297576904,91.29000091552734,,32.44237518310547,325.7007141113281
2007-10-23,23.073055267333984,5.745290279388428,100.81999969482422,,32.849952697753906,338.2232360839844
2007-10-24,23.334394454956055,5.738193511962891,88.7300033569336,,33.08592987060547,338.2482604980469
2007-10-25,23.8869571685791,5.6409783363342285,88.20999908447266,,32.928619384765625,334.589599609375
2007-10-26,26.156923294067383,5.700231552124023,90.0,,33.836753845214844,337.63763427734375
2007-10-29,25.813440322875977,5.712269306182861,90.0999984741211,,33.371952056884766,339.9549560546875
2007-10-30,26.560142517089844,5.771215915679932,88.23999786376953,,33.293304443359375,347.73272705078125
2007-10-31,27.486061096191406,5.862258434295654,89.1500015258789,,33.60792922973633,353.8538513183594
2007-11-01,27.6727237701416,5.78479528427124,87.6500015258789,,31.691553115844727,351.95697021484375
2007-11-02,27.6727237701416,5.798064708709717,85.9800033569336,,30.85494041442871,355.9809875488281
2007-11-05,27.426315307617188,5.745908737182617,84.37000274658203,,30.58321762084961,363.1882019042969
2007-11-06,27.1873779296875,5.919044494628906,87.2699966430664,,31.541399002075195,371.2662658691406
2007-11-07,26.522811889648438,5.749611854553223,87.04000091552734,,30.2042179107666,366.8368225097656
2007-11-08,25.94038200378418,5.415375232696533,83.58000183105469,,30.46880531311035,347.26727294921875
2007-11-09,25.18621063232422,5.103667736053467,78.88999938964844,,30.254297256469727,332.31732177734375
2007-11-12,24.924867630004883,4.745357513427734,77.0,,30.31150245666504,316.3513488769531
2007-11-13,25.81637954711914,5.245324611663818,79.86000061035156,,32.21354675292969,330.6055908203125
2007-11-14,25.419321060180664,5.126505374908447,78.51000213623047,,32.285064697265625,321.1611633300781
2007-11-15,25.291959762573242,5.070645332336426,77.8499984741211,,31.12666130065918,315.14013671875
2007-11-16,25.539182662963867,5.135148048400879,78.5999984741211,,30.81203269958496,317.13214111328125
2007-11-19,25.44179344177246,5.059843063354492,79.18000030517578,,29.58213233947754,313.2382507324219
2007-11-20,25.906280517578125,5.211068630218506,80.38999938964844,,29.768041610717773,324.5946044921875
2007-11-21,25.644075393676758,5.199030876159668,79.76000213623047,,29.088729858398438,330.590576171875
2007-11-23,25.554168701171875,5.294086456298828,81.43000030517578,,29.996868133544922,338.6886901855469
2007-11-26,24.700122833251953,5.324948787689209,81.30000305175781,,28.931428909301758,333.3333435058594
2007-11-27,24.76754379272461,5.395005226135254,85.58999633789062,,30.28288459777832,337.12213134765625
2007-11-28,25.247007369995117,5.56196928024292,90.30000305175781,,31.434141159057617,346.4764709472656
2007-11-29,25.16460609436035,5.687577247619629,89.1500015258789,,31.21246910095215,348.8488464355469
2007-11-30,25.172090530395508,5.623693943023682,90.55999755859375,,32.62113952636719,346.8468322753906
2007-12-03,24.662654876708984,5.5199971199035645,90.91000366210938,,32.32795715332031,341.1061096191406
2007-12-04,24.55028533935547,5.549317359924316,94.41000366210938,,31.57000160217285,342.42242431640625
2007-12-05,25.584136962890625,5.7249226570129395,93.19000244140625,,32.10629653930664,349.6046142578125
2007-12-06,25.883808135986328,5.862258434295654,94.20999908447266,,33.04303741455078,357.98797607421875
2007-12-07,25.86882209777832,5.996509552001953,94.30999755859375,,32.9500617980957,357.79278564453125
2007-12-10,26.041135787963867,5.99373197555542,93.0199966430664,,33.908241271972656,359.569580078125
2007-12-11,25.546674728393555,5.818742275238037,90.75,,32.849952697753906,349.949951171875
2007-12-12,25.823877334594727,5.89034366607666,91.27999877929688,,33.000125885009766,350.0250244140625
2007-12-13,26.3857479095459,5.920278549194336,92.4000015258789,,32.72124481201172,347.37237548828125
2007-12-14,26.453174591064453,5.875837802886963,89.08000183105469,,32.32081604003906,345.3253173828125
2007-12-17,25.76393699645996,5.690973281860352,85.08999633789062,,31.841718673706055,334.949951171875
2007-12-18,26.026147842407227,5.647150993347168,86.88999938964844,,31.3912353515625,337.01202392578125
2007-12-19,26.063613891601562,5.651469707489014,89.37999725341797,,31.448450088500977,339.0240173339844
2007-12-20,26.610502243041992,5.7776970863342285,90.58000183105469,,30.98365020751953,345.190185546875
2007-12-21,27.015050888061523,5.984472274780273,91.26000213623047,,31.541399002075195,348.6936950683594
2007-12-24,27.40462303161621,6.1353864669799805,91.01000213623047,,32.05624771118164,350.7157287597656
2007-12-26,27.427095413208008,6.140017032623291,92.8499984741211,,32.13490295410156,355.7757873535156
2007-12-27,26.947622299194336,6.12829065322876,94.25,,31.20531463623047,350.7207336425781
2007-12-28,27.05999755859375,6.167177677154541,94.44999694824219,,30.933591842651367,351.6166076660156
2007-12-31,26.670438766479492,6.1131672859191895,92.63999938964844,,31.21246910095215,346.0860900878906
2008-01-02,26.3857479095459,6.013175010681152,96.25,,30.419002532958984,342.93792724609375
2008-01-03,26.498136520385742,6.015953063964844,95.20999908447266,,30.209814071655273,343.00799560546875
2008-01-04,25.756446838378906,5.556723117828369,88.79000091552734,,29.524526596069336,328.8288269042969
2008-01-07,25.928760528564453,5.4823455810546875,88.81999969482422,,29.820280075073242,324.949951171875
2008-01-08,25.059715270996094,5.285136699676514,87.87999725341797,,28.637285232543945,316.1561584472656
2008-01-09,25.8013916015625,5.536662578582764,85.22000122070312,,29.04123306274414,326.92694091796875
2008-01-10,25.718994140625,5.494073867797852,84.26000213623047,,29.813064575195312,323.6886901855469
2008-01-11,25.40434455871582,5.329577922821045,81.08000183105469,,29.47402572631836,319.4444580078125
2008-01-14,25.76393699645996,5.5175275802612305,82.87000274658203,,29.834699630737305,327.23724365234375
2008-01-15,25.471763610839844,5.2169318199157715,80.23999786376953,,28.254972457885742,319.1441345214844
2008-01-16,24.89490509033203,4.926827430725098,80.3499984741211,,29.885208129882812,308.2832946777344
2008-01-17,24.805002212524414,4.965404987335205,80.12000274658203,,28.882537841796875,300.6957092285156
2008-01-18,24.73008155822754,4.9799113273620605,79.76000213623047,,28.557937622070312,300.4254150390625
2008-01-22,23.94345474243164,4.803378105163574,78.4800033569336,,29.47402572631836,292.46746826171875
2008-01-23,23.920978546142578,4.291995048522949,73.97000122070312,,32.97976303100586,274.5845947265625
2008-01-24,24.909887313842773,4.184902667999268,77.66999816894531,,32.43153762817383,287.53253173828125
2008-01-25,24.677644729614258,4.012383460998535,77.5999984741211,,31.479354858398438,283.4834899902344
2008-01-28,24.5128231048584,4.012383460998535,75.81999969482422,,32.871559143066406,278.2682800292969
2008-01-29,24.42292022705078,4.059603691101074,73.94999694824219,,34.2276725769043,275.5355224609375
2008-01-30,24.123262405395508,4.079355239868164,74.20999908447266,,34.155540466308594,274.409423828125
2008-01-31,24.42292022705078,4.177495956420898,77.69999694824219,,34.191612243652344,282.43243408203125
2008-02-01,22.812210083007812,4.127808570861816,74.62999725341797,,34.80475997924805,258.2082214355469
2008-02-04,22.6174259185791,4.0629963874816895,73.94999694824219,,33.34043884277344,247.9629669189453
2008-02-05,21.778356552124023,3.992323160171509,72.08999633789062,,31.659704208374023,253.65365600585938
2008-02-06,21.366315841674805,3.7651779651641846,68.48999786376953,,31.537073135375977,251.10610961914062
2008-02-07,21.066652297973633,3.741722345352173,70.91000366210938,,32.53974533081055,252.72772216796875
2008-02-08,21.396278381347656,3.872577667236328,73.5,,31.609195709228516,258.6036071777344
2008-02-11,21.134077072143555,3.995100736618042,75.19000244140625,,31.270179748535156,260.8408508300781
2008-02-12,21.231464385986328,3.8534433841705322,74.44999694824219,,31.241331100463867,259.3042907714844
2008-02-13,21.695953369140625,3.993555784225464,77.7300033569336,,31.811185836791992,267.57757568359375
2008-02-14,21.351335525512695,3.9336845874786377,75.80000305175781,,30.736379623413086,266.3913879394531
2008-02-15,21.291399002075195,3.8463451862335205,72.95999908447266,,31.198040008544922,265.0850830078125
2008-02-19,21.18610382080078,3.770732879638672,72.08000183105469,,30.89507484436035,254.729736328125
2008-02-20,21.22370719909668,3.821348190307617,73.63999938964844,,31.12590789794922,254.7547607421875
2008-02-21,21.13346290588379,3.7509806156158447,69.9000015258789,,31.068201065063477,251.6816864013672
2008-02-22,20.817588806152344,3.68678879737854,72.08000183105469,,31.688568115234375,254.15415954589844
2008-02-25,20.93791961669922,3.695429801940918,73.2699966430664,,31.76067543029785,243.46347045898438
2008-02-26,21.34404945373535,3.6772210597991943,71.69000244140625,,31.537073135375977,232.32733154296875
2008-02-27,21.25379180908203,3.7948062419891357,70.87000274658203,,32.0348014831543,236.6666717529297
